date,from,to,text
2011-03-07T21:27:00.000Z,Roasted_,ikonia,I see. not sure if I'm following... how do I flip it back?
2011-03-07T21:27:00.000Z,ikonia,Roasted_,"I'm not sure why doing a mount command has changed it, also look at peep`'s suggestion, that is a simpler way"
2011-03-07T21:28:00.000Z,Roasted_,ikonia,okay. So I need to set the PS1 variable. How do I go about that?
2011-03-07T21:28:00.000Z,ikonia,Roasted_,"it's an environment variable, same as any other, peep`'s suggestion is easier though"
2011-03-07T21:28:00.000Z,Roasted_,ikonia,peep didn't have a suggestion. he just made a comment.
2011-03-07T21:28:00.000Z,ikonia,Roasted_,you need to not use network manager as that won't make a connection until you login and activate it
2011-03-07T21:29:00.000Z,ikonia,Roasted_,"he made an excellent suggestion, re-read it"
2011-03-07T21:29:00.000Z,Roasted_,ikonia,"according to google, that is incorrect, as 'allow for all users' supposedly allows that SSID to connect with network manager prior to logging in."
2011-03-07T21:29:00.000Z,Roasted_,ikonia,"I think I may have just been impatient, as I was able to log in just now. Rebooting and I'll wait 30 seconds to see if it'll pick up the wifi"
2011-03-07T21:29:00.000Z,ikonia,Roasted_,it won't though
2011-03-07T21:29:00.000Z,ikonia,Roasted_,it will need to bond
2011-03-07T21:29:00.000Z,Roasted_,ikonia,how do you know it wont. I think it just worked for me.
2011-03-07T21:29:00.000Z,ikonia,Roasted_,it takes time
2011-03-07T21:30:00.000Z,ikonia,Roasted_,"they keys have to be saved though,"
2011-03-07T21:30:00.000Z,Roasted_,ikonia,bingo.
2011-03-07T21:30:00.000Z,Roasted_,ikonia,it worked just now.
2011-03-07T21:30:00.000Z,ikonia,Roasted_,if you do it outside of network manager it will be a lot quicker
2011-03-07T21:30:00.000Z,Roasted_,ikonia,outside of network manager? as in using what instead?
2011-03-07T21:30:00.000Z,ikonia,Roasted_,using the interfaces file
2011-03-07T21:31:00.000Z,Roasted_,ikonia,for wireless?
2011-03-07T21:31:00.000Z,Roasted_,ikonia,"that stores the passwords in plain text though, doesnt it."
2011-03-07T21:32:00.000Z,ikonia,Roasted_,what directory are you in when you run it
2011-03-07T21:32:00.000Z,Roasted_,ikonia,"I have no idea, as I'm at the.... $ prompt...."
2011-03-07T21:32:00.000Z,ikonia,Roasted_,type 'pwd' to know what directory you are in
2011-03-07T21:34:00.000Z,ikonia,Roasted_,what directory are you in ?
2011-03-07T21:35:00.000Z,Roasted_,ikonia,my home directory. Mind you this is a domain account too
2011-03-07T21:35:00.000Z,ikonia,Roasted_,it should be in your home dir then
2011-03-07T21:37:00.000Z,ikonia,Roasted_,it's up to you what you do
2011-03-07T21:37:00.000Z,ikonia,Roasted_,"if you don't want to deploy it because the prompt isn't what you want and you don't know how to set the prompt to what you want, don't deploy it"
2011-03-07T21:37:00.000Z,Roasted_,ikonia,that's not the point.
2011-03-07T21:37:00.000Z,ikonia,Roasted_,it is
2011-03-07T21:38:00.000Z,Roasted_,ikonia,I want ubuntu to act predictably and sensibly if I'm going to manage it.
2011-03-07T21:38:00.000Z,Roasted_,ikonia,retarded issues like this make me think twice unless I know a work around.
2011-03-07T21:38:00.000Z,Roasted_,ikonia,"SO, I'm going to find a work around. I'm sorry you have a problem with that, but you are not managing these systems."
2011-03-07T21:38:00.000Z,ikonia,Roasted_,"if you are unable to set an environment varible, you should not be in a position to make deployment decisions or in a position where you admin a server"
2011-03-07T21:38:00.000Z,ikonia,Roasted_,show me the output of 'id' in your terminal
2011-03-07T21:38:00.000Z,Roasted_,ikonia,"well then explain to me what I am doing wrong? After all, I'm using your suggestions that are not working."
2011-03-07T21:39:00.000Z,Roasted_,ikonia,"appreciate it if you don't insult me, by the way."
2011-03-07T21:39:00.000Z,ikonia,Roasted_,"you've not set the PS1 environment variable, that is the problem, however it should be sourced from your home directory, however it's not so there is th bug"
2011-03-07T21:39:00.000Z,Roasted_,ikonia,"I have a lot of experience in mass deployment of systems, as I have 2,000 to manage."
2011-03-07T21:39:00.000Z,ikonia,Roasted_,"I'm not insulting you, I'm stating fact"
2011-03-07T21:39:00.000Z,Roasted_,ikonia,thanks for understanding.
2011-03-07T21:39:00.000Z,ikonia,Roasted_,yet you can't set an environment varible
2011-03-07T21:39:00.000Z,Roasted_,ikonia,"no, you did. and I'm letting you know."
2011-03-07T21:39:00.000Z,Roasted_,ikonia,also keep in mind we dont run linux here.
2011-03-07T21:39:00.000Z,ikonia,Roasted_,it's up to you how you take it
2011-03-07T21:39:00.000Z,Roasted_,ikonia,"we run windows, and we are trying to put linux into the mix."
2011-03-07T21:39:00.000Z,Roasted_,ikonia,"and this is my job, to figure it out and deploy it accordingly."
2011-03-07T21:40:00.000Z,ikonia,Roasted_,"ok, so show me the output of 'id'"
2011-03-07T21:40:00.000Z,Roasted_,ikonia,"it's a long, long string."
2011-03-07T21:40:00.000Z,ikonia,Roasted_,"ok, paste it"
2011-03-07T21:42:00.000Z,ikonia,Roasted_,"if you want help, you need to cut the attitude out a little"
2011-03-07T21:44:00.000Z,Roasted_,ikonia,"keep the smart comments at bay, and we'll have no issues. thank you."
2011-03-07T21:45:00.000Z,ikonia,Roasted_,"tell you what, help yourself, I'm out"
2011-03-07T22:24:00.000Z,Roasted_,ikonia,you seeing this?
2011-03-07T22:25:00.000Z,ikonia,Roasted_,I'm not interested
2011-03-07T22:25:00.000Z,Roasted_,ikonia,just wanted to make you aware that it clearly has nothing to do with bashrc after all.
2011-03-07T22:25:00.000Z,Roasted_,ikonia,"you know, in case anyone else asks. ;)"
2011-03-07T22:25:00.000Z,ikonia,Roasted_,not interested
2011-03-07T22:25:00.000Z,Roasted_,ikonia,just trying to be pro active in case anybody else has the same issue.
2011-03-07T22:25:00.000Z,Roasted_,ikonia,that's all :)
2011-03-07T23:07:00.000Z,ikonia,Roasted_,"I didn't think it was local to the machine, more so as your directory is network mounted at a domain level,"
2011-03-07T23:08:00.000Z,Roasted_,ikonia,"yar. I'm just not sure what's sticking it. AD has nothing that stands out as being weird, and nothing is in my share on the server either."
2011-03-24T21:07:00.000Z,Roasted_,ikonia,I am.
2011-03-24T21:00:00.000Z,ikonia,Roasted_,can you paste your configs for both in a pastebin please.
2011-03-24T21:01:00.000Z,Roasted_,ikonia,http://pastebin.com/jzKs5XFy
2011-03-24T21:02:00.000Z,ikonia,Roasted_,"ok, this is common in RHEL and I'd assume it's the same here, you need an entry for both your other NIC's confirming they are nothing, eg: so they are 'blanked' before going into the bond"
2011-03-24T21:03:00.000Z,ikonia,Roasted_,also check out and make sure nothing like network manager has a grip on one of them also
2011-03-24T21:03:00.000Z,Roasted_,ikonia,do I need a 2nd entry with bond0:0 for the 2nd card? I thought they'd both point (etho and eth1) to the same bond.
2011-03-24T21:03:00.000Z,Roasted_,ikonia,there is no network manager.
2011-03-24T21:03:00.000Z,ikonia,Roasted_,"bond0:0 is a virtual interface on the bond, so no, you shouldn't need that"
2011-03-24T21:03:00.000Z,ikonia,Roasted_,however an entry for eth0 and eth1 to 'null' them may help
2011-03-24T21:03:00.000Z,Roasted_,ikonia,"hm, then I'm completely lost. EVERY guide I've read has said to do what I did here, with 1 or 2 mentioning bond0:0"
2011-03-24T21:04:00.000Z,ikonia,Roasted_,you understand what :1 or:0 after a network card does in general yes/no ?
2011-03-24T21:04:00.000Z,Roasted_,ikonia,my goal is to have both NICs on the same IP to boost speed for our thin client lab.
2011-03-24T21:04:00.000Z,Roasted_,ikonia,I knew it was a virtual interface. I just wasn't sure if that was needed for bonding.
2011-03-24T21:04:00.000Z,Roasted_,ikonia,"the guides I read mentioning bond0:0 also had a separate IP for the virtual interface, which I don't really want. I'd like to have 1 IP for both NICs to handle the load."
2011-03-24T21:05:00.000Z,ikonia,Roasted_,"ok cool, so you're not starting from scratch, bond0 is your virtual nic, so that's what has the IP's you want to add eth0 and eth1 so no need to reference bond0:0"
2011-03-24T21:05:00.000Z,ikonia,Roasted_,"you also need a mii-mode so the cards no if it's round robin, load balanced mode etc"
2011-03-24T21:06:00.000Z,Roasted_,ikonia,well I did create a file somewhere with a miimode entry... downdelay updelay etc...
2011-03-24T21:06:00.000Z,Roasted_,ikonia,I forget where it was tho. let me see if I can find that guide. It was /etc/modprobe.d or something
2011-03-24T21:06:00.000Z,ikonia,Roasted_,"great, that's an important bit"
2011-03-24T21:06:00.000Z,Roasted_,ikonia,ifenslave.conf
2011-03-24T21:06:00.000Z,ikonia,Roasted_,"perfect, in module config makes sense"
2011-03-24T21:06:00.000Z,Roasted_,ikonia,heres the contents of the ifenslave.conf alias bond0 bonding
2011-03-24T21:06:00.000Z,ikonia,Roasted_,https://help.ubuntu.com/community/UbuntuBonding
2011-03-24T21:07:00.000Z,ikonia,Roasted_,"that is a great way of doing it, simple and obvious,"
2011-03-24T21:07:00.000Z,Roasted_,ikonia,"wait, I still need an auto eth0 entry?"
2011-03-24T21:07:00.000Z,Roasted_,ikonia,auto eth0 and auto bond0
2011-03-24T21:07:00.000Z,ikonia,Roasted_,"no, look at the example"
2011-03-24T21:07:00.000Z,Roasted_,ikonia,that's where I read it.
2011-03-24T21:08:00.000Z,Roasted_,ikonia,under 10.04 and newer.
2011-03-24T21:08:00.000Z,ikonia,Roasted_,"eth1 and eth2 are in the bond, eth0 is just a nic"
2011-03-24T21:08:00.000Z,Roasted_,ikonia,so I need miimon in the interface file under the bond listing?
2011-03-24T21:08:00.000Z,ikonia,Roasted_,"that exmaple has 3 nics, eth0 just on it's own and a bond with eth1 and 2 in it in load balancing mode"
2011-03-24T21:08:00.000Z,Roasted_,ikonia,oh I see.
2011-03-24T21:08:00.000Z,Roasted_,ikonia,I took that the wrong way.
2011-03-24T21:09:00.000Z,Roasted_,ikonia,"I'll be honest, I'm not really understanding where I went wrong then."
2011-03-24T21:09:00.000Z,ikonia,Roasted_,"that's just an example of a guys box, not copy this file for a bonding cvonfig, you'll need to apply that config to your config"
2011-03-24T21:09:00.000Z,Roasted_,ikonia,right. I'd just have to plug my numbers in.
2011-03-24T21:09:00.000Z,ikonia,Roasted_,"correct, and remove what you don't need, eth0 doing dhcp"
2011-03-24T21:09:00.000Z,Roasted_,ikonia,"oh, I see bond-slaves there. I didnt have that before."
2011-03-24T21:09:00.000Z,Roasted_,ikonia,it'd be nice if these fricken guides said to do some of this stuff.
2011-03-24T21:09:00.000Z,ikonia,Roasted_,"because you are doing the adding as a slave option, which from my experience is poor"
2011-03-24T21:10:00.000Z,ikonia,Roasted_,"always use official ubuntu guides, they do tell you the right way of doing things"
2011-03-24T21:10:00.000Z,ikonia,Roasted_,the way you seem to be trying to do it is quite dirty in my opinion
2011-03-24T21:10:00.000Z,Roasted_,ikonia,"wait, what I'm doing is a poor idea?"
2011-03-24T21:10:00.000Z,ikonia,Roasted_,"no no, bonding is great, no complaint, I mean how you are implementing bonding"
2011-03-24T21:10:00.000Z,Roasted_,ikonia,"well, what's the best way of doing it?"
2011-03-24T21:10:00.000Z,ikonia,Roasted_,the guide I've just given you
2011-03-24T21:11:00.000Z,ikonia,Roasted_,"make sure you read it all though, so you understand the modes etc"
2011-03-24T21:11:00.000Z,Roasted_,ikonia,"oh. But it mentions bond-slave in the interface file that you just gave me. Then you mentioned slave is poor, so I got confused."
2011-03-24T21:11:00.000Z,ikonia,Roasted_,"no, I mentioned the way you are adding a slave in your example is poor"
2011-03-24T21:11:00.000Z,ikonia,Roasted_,if you are doing a bond you need slaves
2011-03-24T21:15:00.000Z,Roasted_,ikonia,do you think the bond-slaves entry alone is why eth1 didnt attach to bond0?
2011-03-24T21:23:00.000Z,Roasted_,ikonia,"well I copied that config exactly, now I have 0 connectivity. :("
2011-03-24T21:30:00.000Z,ikonia,Roasted_,"it's not just copying that config, did you read the whole thing as I suggested ?"
2011-03-24T21:30:00.000Z,ikonia,Roasted_,sorry for the slow response I was away from the keyboard
2011-03-24T21:31:00.000Z,Roasted_,ikonia,"yes, I read it. I didn't COPY the data. I just wrote my own based on that template."
2011-03-24T21:31:00.000Z,ikonia,Roasted_,can you pastebin it for me please ?
2011-03-24T21:31:00.000Z,ikonia,Roasted_,did you update /etc/modprove.d/bonding.conf
2011-03-24T21:32:00.000Z,Roasted_,ikonia,I can't. I have no internet on the server now...
2011-03-24T21:32:00.000Z,Roasted_,ikonia,bonding.conf?
2011-03-24T21:32:00.000Z,Roasted_,ikonia,it was ifenslave.conf
2011-03-24T21:32:00.000Z,ikonia,Roasted_,"yes,"
2011-03-24T21:32:00.000Z,Roasted_,ikonia,should I name it bonding?
2011-03-24T21:32:00.000Z,ikonia,Roasted_,where in that guide does it say use ifenslave.conf ?
2011-03-24T21:32:00.000Z,ikonia,Roasted_,I told you to read the guide not just change that one config file
2011-03-24T21:32:00.000Z,Roasted_,ikonia,the other guide is where I created ifenslave.conf. Maybe that's where it got crossed up.
2011-03-24T21:32:00.000Z,ikonia,Roasted_,"yes, I have no doubt which is why I said to read it"
2011-03-24T21:33:00.000Z,Roasted_,ikonia,I did read it. :P
2011-03-24T21:33:00.000Z,ikonia,Roasted_,you didn't or you wouldn't have put info in the wrong file
2011-03-24T21:33:00.000Z,Roasted_,ikonia,still no internet.
2011-03-24T21:34:00.000Z,ikonia,Roasted_,"of course not, if your config is messed up there will be no interenet, that is no surprise"
2011-03-24T21:34:00.000Z,Roasted_,ikonia,what config file are you referring to. interfaces or bonding?
2011-03-24T21:34:00.000Z,Roasted_,ikonia,sec.
2011-03-24T21:34:00.000Z,ikonia,Roasted_,"what ? how do I know what config files your using, you're meant to use the config files in the guide"
2011-03-24T21:34:00.000Z,ikonia,Roasted_,"you can use bonding.conf or the interfaces file if your using 10.04 or later, but don't create a conflict"
2011-03-24T21:35:00.000Z,Roasted_,ikonia,"so overall, I need /etc/modprobe.d/bonding.conf with those 2 alias lines, and I need ifenslave installed, and I need to edit my network interface file accordingly to what was said in your link. Right?"
2011-03-24T21:35:00.000Z,ikonia,Roasted_,no
2011-03-24T21:35:00.000Z,ikonia,Roasted_,you may not need either
2011-03-24T21:36:00.000Z,Roasted_,ikonia,"I appreciate your help, but I've read your guide. I'll ask someone else who may know the answer. Thank you anyway."
2011-03-24T21:36:00.000Z,ikonia,Roasted_,"I know the answer, I have bonding working"
2011-03-24T21:36:00.000Z,Roasted_,ikonia,well I'm following your guide.
2011-03-24T21:36:00.000Z,ikonia,Roasted_,ok so why are you talking about bonding.conf or ifenslave.conf
2011-03-24T21:37:00.000Z,Roasted_,ikonia,but hang on. I'll go over my configs a 3rd time. Give me a moment.
2011-03-24T21:37:00.000Z,ikonia,Roasted_,what version of ubuntu ar eyou using
2011-03-24T21:37:00.000Z,ikonia,Roasted_,"ok, so were does it say to put the config"
2011-03-24T21:37:00.000Z,Roasted_,ikonia,bonding.conf existed from the previous guide. It has no bearing here unless its existence could be why its fouling out.
2011-03-24T21:37:00.000Z,ikonia,Roasted_,it will be conflictint
2011-03-24T21:37:00.000Z,Roasted_,ikonia,let me nuke this file then
2011-03-24T21:38:00.000Z,Roasted_,ikonia,file deleted. restarted network service. no internet.
2011-03-24T21:38:00.000Z,ikonia,Roasted_,"ok, so can you show me your interfaces file please ?"
2011-03-24T21:39:00.000Z,Roasted_,ikonia,I'll have to retype it... since I have no internet on the server... sec
2011-03-24T21:39:00.000Z,ikonia,Roasted_,copy it to a usb stick and pastebin it on your current machine
2011-03-24T21:39:00.000Z,ikonia,Roasted_,or something to that effect
2011-03-24T21:40:00.000Z,Roasted_,ikonia,I have no usb stick here. I'll just type it.
2011-03-24T21:41:00.000Z,Roasted_,ikonia,http://pastebin.com/1WxPGD09
2011-03-24T21:42:00.000Z,ikonia,Roasted_,why have you got bond mode 802.3ad ?
2011-03-24T21:42:00.000Z,Roasted_,ikonia,because it was in your link
2011-03-24T21:42:00.000Z,ikonia,Roasted_,I told you to read the link so you understood the bond modes
2011-03-24T21:42:00.000Z,ikonia,Roasted_,you said you had read it
2011-03-24T21:43:00.000Z,ikonia,Roasted_,"you need a bond mode, but not 802.3ad"
2011-03-24T21:43:00.000Z,ikonia,Roasted_,depends on your requirements
2011-03-24T21:43:00.000Z,ikonia,Roasted_,"good luck getting this working, I can't be bothered anymore, you've said you've read the guide and yet you clearly haven't and have just messed around with the config file"
2011-03-24T21:44:00.000Z,Roasted_,ikonia,"thanks for your help, bro. I'll ask somebody else who may be able to help."
2011-03-24T21:44:00.000Z,Roasted_,ikonia,"again, thanks for your time"
2011-03-24T21:47:00.000Z,ikonia,Roasted_,"please stop repeating, leave it 15 minutes between repeats please"
2011-03-24T21:47:00.000Z,Roasted_,ikonia,I'll consider it.
2011-03-24T21:48:00.000Z,ikonia,Roasted_,"no, you'll do it"
2011-03-24T21:48:00.000Z,Roasted_,ikonia,"you were very helpful today, and very friendly. I'd like to thank you again."
2011-03-24T21:48:00.000Z,ikonia,Roasted_,more than welcome
2011-03-24T22:04:00.000Z,ikonia,Roasted_,because you didn't tell me what mode you where using
2011-03-24T22:04:00.000Z,ikonia,Roasted_,don't get smart
2011-03-24T22:04:00.000Z,Roasted_,ikonia,how do you know I was referring to you?
2011-03-24T22:05:00.000Z,ikonia,Roasted_,I asked you multiple times to read for the mode options and you kept saying you had
2011-03-24T22:17:00.000Z,ikonia,Roasted_,"your staying a bit into budgets and the like, that's why he suggested offtopic"
2011-03-24T22:17:00.000Z,Roasted_,ikonia,"we were discussing network gear, which directly links to my question at hand."
2011-03-24T22:17:00.000Z,ikonia,Roasted_,"yes, but it was deviating to budgets and the like, that's why he suggested it"
2011-03-24T22:22:00.000Z,ikonia,Roasted_,"which user is that, it would be interesting to hear his experiences"
2011-03-24T22:23:00.000Z,Roasted_,ikonia,It's okay. You did your part helping me earlier.
2011-03-24T22:23:00.000Z,ikonia,Roasted_,I'm curious to which other user has it
2011-03-24T22:23:00.000Z,Roasted_,ikonia,"well, let me see if I can get it working first, and we'll go from there."
2011-03-24T22:23:00.000Z,ikonia,Roasted_,what user is it ?
2011-03-24T22:24:00.000Z,Roasted_,ikonia,he's not from this room.
2011-03-24T22:24:00.000Z,ikonia,Roasted_,"ok, but what username is he"
2011-03-24T22:24:00.000Z,ikonia,Roasted_,which user ?
2011-03-24T22:27:00.000Z,ikonia,Roasted_,"that makes no sense if you are only using %10 of one card, putting it onto two is a waste of time"
2011-03-24T22:27:00.000Z,ikonia,Roasted_,you should only bond if you have a reason to
2011-03-24T22:28:00.000Z,Roasted_,ikonia,"I really just want to have both 'just because.' They're both here, why not use both if it'll only help? After all, that single NIC would be serving 30+ clients at a single time, and that number may rise heavily if Ubuntu works nicely in our environment."
2011-03-24T22:29:00.000Z,ikonia,Roasted_,it won't help
2011-03-24T22:29:00.000Z,Roasted_,ikonia,theres a team of developers for LTSP that disagree with you.
2011-03-24T22:29:00.000Z,Roasted_,ikonia,but I appreciate your concern.
2011-03-24T22:29:00.000Z,ikonia,Roasted_,"ok, so then you 'need' it,"
2011-03-24T22:29:00.000Z,ikonia,Roasted_,"if you have a 1GB nic, and you've using %70 of it, putting %35 and %35 won't help,"
2011-03-24T22:30:00.000Z,ikonia,Roasted_,"it won't help, unless you card is flooded, in which case you need it"
2011-03-24T22:30:00.000Z,Roasted_,ikonia,"I understand. But even still, if it's THERE and empty, why not use it just in case?"
2011-03-24T22:30:00.000Z,ikonia,Roasted_,because they create an overhead on the server
2011-03-24T22:30:00.000Z,ikonia,Roasted_,and as you've discovered problems in switching
2011-03-24T22:31:00.000Z,ikonia,Roasted_,that doesn't mean it can handle iot
2011-03-24T22:31:00.000Z,ikonia,Roasted_,it's in the guide I gave you
2011-03-24T22:31:00.000Z,ikonia,Roasted_,it's also default
2012-02-20T22:23:00.000Z,ikonia,Roasted_,what's up ?
2012-02-20T22:23:00.000Z,Roasted_,ikonia,"well, really just the basics of the entire method behind this. Like if I run ssh-keygen, am I doing this on my file server, or the client system outside of the LAN?"
2012-02-20T22:24:00.000Z,ikonia,Roasted_,"really simple, ssh-keygen (man it - and chose your options) public key put in the ~/.ssh/authorized_keys file on the server - private key, keep on your local machine, ssh $user@$server, enter private key password, you are done"
2012-02-20T22:25:00.000Z,ikonia,Roasted_,make sure the ~/.ssh/authorized_key file on the server has 600 permissions
2012-02-20T22:25:00.000Z,Roasted_,ikonia,I was under the impression I was to copy the public key physically off of that system and onto the client system outside of the LAN.
2012-02-20T22:25:00.000Z,ikonia,Roasted_,"correct, public key onto the destination server, in the .ssh directory in their home file, and put the contents into a file called 'authorized keys'"
2012-02-20T22:26:00.000Z,ikonia,Roasted_,"authorized_keys sorry, hit spoace by accident"
2012-02-20T22:26:00.000Z,Roasted_,ikonia,"just to recap... ssh-keygen on server, find the public key, copy it to the client. Then the client should be able to SSH in without asking for a pw. correct?"
2012-02-20T22:26:00.000Z,ikonia,Roasted_,"ssh keygen on client,"
2012-02-20T22:26:00.000Z,ikonia,Roasted_,that creates public and private keys
2012-02-20T22:27:00.000Z,Roasted_,ikonia,"see, I did that, and Ithought I did it wrong. I found it so backwards to do it from the client and successfully SSH into it with ZERO server input. It confused me...."
2012-02-20T22:27:00.000Z,ikonia,Roasted_,private key in your .ssh directory (call the file id_dsa or or_rsa depending on encyrption)
2012-02-20T22:27:00.000Z,ikonia,Roasted_,"put the contents (not the file - the contents) into a file called 'authorized_keys' on the server, in the users home directory/.ssh"
2012-02-20T22:27:00.000Z,ikonia,Roasted_,"change the permissions of the authorized_key file to 600 on the server, bang you are done"
2012-02-20T22:28:00.000Z,Roasted_,ikonia,"so in essence I was looking at it 100% backwards. I generate the keys on client, and move the private key contents to server.... whereas I thought I would keygen on server, and move public to client...."
2012-02-20T22:28:00.000Z,ikonia,Roasted_,public key contents tot he server
2012-02-20T22:28:00.000Z,ikonia,Roasted_,private key stays safe on the client
2012-02-20T22:28:00.000Z,Roasted_,ikonia,>_<
2012-02-20T22:29:00.000Z,ikonia,Roasted_,want to do this step by step ?
2012-02-20T22:29:00.000Z,Roasted_,ikonia,"eh, I'm trying it out on my own, but I'm still very gray about it. Hate to be a bug though."
2012-02-20T22:29:00.000Z,Roasted_,ikonia,youtube videos weren't as explicit as I had hoped :(
2012-02-20T22:30:00.000Z,ikonia,Roasted_,"want to walk through this - it will take 5 minutes max, it's really easy"
2012-02-20T22:30:00.000Z,Roasted_,ikonia,if you wouldn't mind...
2012-02-20T22:30:00.000Z,ikonia,Roasted_,"lets do the client first, got a terminal open ?"
2012-02-20T22:31:00.000Z,Roasted_,ikonia,sure do
2012-02-20T22:32:00.000Z,ikonia,Roasted_,"ok, 'ssh-keygen -b 2048 '"
2012-02-20T22:33:00.000Z,ikonia,Roasted_,"that should create two files, a public and a private key in your current working directory"
2012-02-20T22:33:00.000Z,Roasted_,ikonia,just enter/enter/enter thruogh the prompts?
2012-02-20T22:33:00.000Z,ikonia,Roasted_,"yeah, set a password though"
2012-02-20T22:34:00.000Z,ikonia,Roasted_,you want your key to be passworded
2012-02-20T22:34:00.000Z,ikonia,Roasted_,"the prompts are pretty self explanintory, so if you want to change something to match your needs, please do so"
2012-02-20T22:39:00.000Z,Roasted_,ikonia,"now that the keygen is made, what should my plan of action be?"
2012-02-20T22:39:00.000Z,ikonia,Roasted_,"ok, you have a public and a private key, yes no ?"
2012-02-20T22:40:00.000Z,Roasted_,ikonia,would it be in .ssh?
2012-02-20T22:40:00.000Z,ikonia,Roasted_,should be in your current working directory (unless you told it to put it somewhere else)
2012-02-20T22:41:00.000Z,Roasted_,ikonia,I'm not seeing anything besides typical home dir folders.
2012-02-20T22:41:00.000Z,ikonia,Roasted_,did it ask you for output file names ?
2012-02-20T22:41:00.000Z,Roasted_,ikonia,"besides pw, I just enter'd everything else"
2012-02-20T22:42:00.000Z,ikonia,Roasted_,look in .ssh
2012-02-20T22:42:00.000Z,ikonia,Roasted_,~/.ssh
2012-02-20T22:42:00.000Z,ikonia,Roasted_,you sould have id_rsa and id_rsa.pub
2012-02-20T22:42:00.000Z,ikonia,Roasted_,"great, your id_rsa is your private key, guard it with your life"
2012-02-20T22:42:00.000Z,ikonia,Roasted_,"your .public key, copy that onto your remote server, to the ~/.ssh directory"
2012-02-20T22:43:00.000Z,Roasted_,ikonia,"that's where I copy the contents, but not the entire .pub itself, right?"
2012-02-20T22:43:00.000Z,ikonia,Roasted_,"as this is the first key, we'll copy the whole file (you'll see why, it will make sense in a moment)"
2012-02-20T22:43:00.000Z,ikonia,Roasted_,copy the physical file (.pub) to ~/.ssh on the remote server
