date,from,to,text
2006-04-06T06:45:00.000Z,ompaul,gnomefreak,ooch they may have something in some random .*rc file
2006-04-06T06:45:00.000Z,ompaul,gnomefreak,which wm?
2006-04-06T12:10:00.000Z,ompaul,gnomefreak,don't waste your time with windows :)
2006-04-07T09:25:00.000Z,ompaul,gnomefreak,feel like improving the wiki?
2006-04-07T09:25:00.000Z,gnomefreak,ompaul,im opening it now trying to atleast
2006-04-07T09:25:00.000Z,ompaul,gnomefreak,:)
2006-04-07T09:28:00.000Z,gnomefreak,ompaul,it looks ok they mention checkinstall as a better alternative and they say to use build-dep
2006-04-07T13:35:00.000Z,gnomefreak,ompaul,may i pm you for a sec?
2006-04-07T13:35:00.000Z,ompaul,gnomefreak,be my guest
2006-04-09T11:04:00.000Z,ompaul,gnomefreak,it is bcc - 16-bit x86 C compiler
2006-04-09T11:05:00.000Z,gnomefreak,ompaul,ty i was wondering cause vim-gtk has bcc not gcc :(
2006-04-14T15:49:00.000Z,ompaul,gnomefreak,do you know if backports recieve testing these days?
2006-04-14T15:50:00.000Z,gnomefreak,ompaul,i havent heard if they are or not dapper broke me of the backports repos :(
2006-04-14T15:51:00.000Z,ompaul,gnomefreak,so thats a no then :-_)
2006-04-14T15:51:00.000Z,gnomefreak,ompaul,;)
2006-04-16T07:31:00.000Z,ompaul,gnomefreak,tell orbin about me :-)
2006-04-21T11:58:00.000Z,gnomefreak,ompaul,please?
2006-04-21T11:59:00.000Z,ompaul,gnomefreak,y
2006-04-21T11:59:00.000Z,gnomefreak,ompaul,i meant pm
2006-04-21T12:00:00.000Z,ompaul,gnomefreak,y = yes
2006-04-22T06:27:00.000Z,gnomefreak,ompaul,it never worked on my nvidia card :(
2006-04-22T06:27:00.000Z,ompaul,gnomefreak,vesa never worked?
2006-04-22T06:28:00.000Z,ompaul,gnomefreak,the res should be very low but it should work :-/
2006-04-22T06:28:00.000Z,gnomefreak,ompaul,ill try again
2006-04-23T06:45:00.000Z,ompaul,gnomefreak,morning
2006-04-25T05:03:00.000Z,gnomefreak,ompaul,now would be a good time to run +r +f?
2006-04-25T15:20:00.000Z,gnomefreak,ompaul,!pinning if that is faq you ment
2006-04-26T08:46:00.000Z,gnomefreak,ompaul,these are the same ones tha come in here everytime and have to be removed (most of time)
2006-04-26T08:46:00.000Z,ompaul,gnomefreak,thanks if he says it again its bye bye
2006-04-26T14:41:00.000Z,ompaul,gnomefreak,u here?
2006-04-27T07:56:00.000Z,ompaul,gnomefreak,so that is like 2008 with slippage?
2006-04-27T07:56:00.000Z,gnomefreak,ompaul,yep its been delayed 3 times already lol
2006-05-13T14:50:00.000Z,ompaul,gnomefreak,its less than a week it just feels like a lifetime
2006-05-16T09:04:00.000Z,gnomefreak,ompaul,i was getting there lol
2006-05-20T05:50:00.000Z,ompaul,gnomefreak,it is
2006-05-21T06:15:00.000Z,ompaul,gnomefreak,-i not -s :-)
2006-05-21T06:15:00.000Z,gnomefreak,ompaul,-i doesnt do gui
2006-05-21T06:35:00.000Z,ompaul,gnomefreak,cheer up
2006-05-21T06:51:00.000Z,ompaul,gnomefreak,:)
2006-05-21T06:51:00.000Z,gnomefreak,ompaul,;)
2006-05-21T06:05:00.000Z,gnomefreak,ompaul,english lol
2006-05-21T06:16:00.000Z,gnomefreak,ompaul,you on dapper?
2006-05-21T06:16:00.000Z,ompaul,gnomefreak,my notebook is running it here beside me this is 5.10
2006-05-21T06:17:00.000Z,gnomefreak,ompaul,care to help in #ubuntu+1 they both got me stumped
2006-05-21T08:51:00.000Z,gnomefreak,ompaul,isnt he on hoary?
2006-05-21T08:52:00.000Z,ompaul,gnomefreak,sorry I missed the to breezy jump :-/
2006-05-21T08:53:00.000Z,gnomefreak,ompaul,have at it im lagging my butt off anyway
2006-05-21T09:20:00.000Z,gnomefreak,ompaul,i was gonna ask you to add that to ubotu
2006-05-21T09:34:00.000Z,gnomefreak,ompaul,i just policyed it in dapper
2006-05-21T09:39:00.000Z,ompaul,gnomefreak,launchpad :)
2006-05-21T10:25:00.000Z,gnomefreak,ompaul,what app?
2006-05-21T11:59:00.000Z,gnomefreak,ompaul,you know anything about sis video cards?
2006-05-21T12:03:00.000Z,ompaul,gnomefreak,",missed that"
2006-05-22T11:53:00.000Z,ompaul,gnomefreak,got a mo?
2006-05-22T11:54:00.000Z,gnomefreak,ompaul,yes
2006-05-22T13:59:00.000Z,gnomefreak,ompaul,did you get the email?
2006-05-22T14:00:00.000Z,ompaul,gnomefreak,yeap a binary?
2006-05-22T14:10:00.000Z,gnomefreak,ompaul,do you need me to send them in txt form instead of binary?
2006-05-22T14:10:00.000Z,ompaul,gnomefreak,yes please - I want to parse them into the other client :-)
2006-05-22T14:11:00.000Z,ompaul,gnomefreak,then they will be handy in 6.06 :)
2006-05-22T14:11:00.000Z,gnomefreak,ompaul,let me see if i can if not ill paste them in email?
2006-05-22T14:11:00.000Z,ompaul,gnomefreak,if you can that would be great
2006-05-22T14:11:00.000Z,ompaul,gnomefreak,don't sweat it if its too much grief
2006-05-22T14:12:00.000Z,gnomefreak,ompaul,never
2006-05-22T14:18:00.000Z,gnomefreak,ompaul,sent i pasted them in the body you might want to change the irssi/config a  bit what i did earlier didnt work :(
2006-05-22T14:19:00.000Z,ompaul,gnomefreak,no worries :-) thanks
2006-05-22T14:22:00.000Z,ompaul,gnomefreak,it comes up in that case too :-) unless the o/s is called win*
2006-05-22T15:06:00.000Z,gnomefreak,ompaul,what way did you do that?
2006-05-23T08:10:00.000Z,gnomefreak,ompaul,ping?
2006-05-23T13:58:00.000Z,gnomefreak,ompaul,there is one just curl thought it was same one though :(
2006-05-23T13:59:00.000Z,ompaul,gnomefreak,its a double edged sword :) and we got the wrong side
2006-05-23T14:00:00.000Z,gnomefreak,ompaul,"curl - Get a file from an HTTP, HTTPS, FTP or GOPHER server :)"
2006-05-24T16:02:00.000Z,ompaul,gnomefreak,its just not the usual server going for a hop
2006-05-24T16:10:00.000Z,ompaul,gnomefreak,adn ?
2006-05-25T11:31:00.000Z,gnomefreak,ompaul,bad mood?
2006-05-25T11:32:00.000Z,ompaul,gnomefreak,no our team won :-)
2006-05-26T15:37:00.000Z,ompaul,gnomefreak,"I had a line by line shot at https://wiki.ubuntu.com/ApacheMySQLPHP there was one item where it failed on me, may be useful to consider this:   sudo /usr/sbin/apache2ctl start  : after the initial part where there is no .htaccess or anything going on, or tomcat for that matter, also there is a step that is a little bit confusing I am looking at it, and considering an edit, but that is the first time that I have seen a complaint about it,"
2006-05-26T15:40:00.000Z,gnomefreak,ompaul,what part on it?
2006-05-26T15:41:00.000Z,ompaul,gnomefreak,first off in terms of order: Installing PHP 5 << that heading should it move down to the end of that section below the mysql with php4
2006-05-26T15:42:00.000Z,gnomefreak,ompaul,yes it should lol omg i didnt see that
2006-05-26T15:42:00.000Z,gnomefreak,ompaul,are you in the editor?
2006-05-26T15:58:00.000Z,gnomefreak,ompaul,you scared me i thought i unbanned all them :(
2006-05-26T16:38:00.000Z,gnomefreak,ompaul,not from gain/yahoo
2006-05-26T16:43:00.000Z,ompaul,gnomefreak,.pl usually but it does not have to be
2006-05-26T16:43:00.000Z,gnomefreak,ompaul,yeah i thought about that
2006-05-26T05:17:00.000Z,gnomefreak,ompaul,he said gaim
2006-05-26T05:17:00.000Z,ompaul,gnomefreak,D'oh!^4
2006-05-27T07:10:00.000Z,ompaul,gnomefreak,i'll make a factoid on that
2006-05-27T07:14:00.000Z,gnomefreak,ompaul,can you add this link to it also http://linuxreviews.org/howtos/xfree/Xinerama-HOWTO/
2006-05-27T07:15:00.000Z,gnomefreak,ompaul,thank you sir
2006-05-27T08:06:00.000Z,ompaul,gnomefreak,you downloading the interweb?
2006-05-27T08:07:00.000Z,gnomefreak,ompaul,179 updates
2006-05-27T08:15:00.000Z,gnomefreak,ompaul,what teh export command for gcc?
2006-05-27T12:17:00.000Z,ompaul,gnomefreak,"I'll finish that one you do what your doing, I have to head off shortly"
2006-05-27T12:17:00.000Z,gnomefreak,ompaul,ty ill be done in a few
2006-05-27T12:23:00.000Z,gnomefreak,ompaul,im somewhat free if you need me
2006-05-27T12:25:00.000Z,ompaul,gnomefreak,no I was trying to take weight for you :)
2006-05-27T12:25:00.000Z,gnomefreak,ompaul,ty
2006-05-27T07:26:00.000Z,gnomefreak,ompaul,where can i play with ubotus triggers to find the + ones?
2006-05-27T10:38:00.000Z,gnomefreak,ompaul,you got a sec bot is getting on my nerves ;)
2006-05-27T10:39:00.000Z,ompaul,gnomefreak,ours or something else?
2006-05-27T07:03:00.000Z,gnomefreak,ompaul,i think its kdsu/kdsudo but im not sure anymore
2006-05-27T07:04:00.000Z,ompaul,gnomefreak,thanks
2006-05-27T09:15:00.000Z,gnomefreak,ompaul,ping
2006-05-27T09:17:00.000Z,ompaul,gnomefreak,ack
2006-05-27T09:18:00.000Z,ompaul,gnomefreak,I am atm but I have a box full of dapper switched off beside me
2006-05-27T09:18:00.000Z,gnomefreak,ompaul,can you run apt-get update on breezy box for a moment let me know if you get errors
2006-05-27T09:19:00.000Z,ompaul,gnomefreak,none at all: Reading package lists... Done
2006-05-27T09:20:00.000Z,gnomefreak,ompaul,http://pastebin.com/739426  what do you think?
2006-06-01T16:44:00.000Z,gnomefreak,ompaul,it looks like sagan stays
2006-06-01T16:44:00.000Z,gnomefreak,ompaul,if you check +1 they are still there
2006-06-03T06:16:00.000Z,gnomefreak,ompaul,i know i know ;)
2006-06-03T12:58:00.000Z,ompaul,gnomefreak,just message it
2006-06-03T12:58:00.000Z,ompaul,gnomefreak,just messaged it (d'oh)
2006-06-03T13:10:00.000Z,ompaul,gnomefreak,you got pm
2006-06-03T13:10:00.000Z,gnomefreak,ompaul,i saw ty
2006-06-05T08:53:00.000Z,gnomefreak,ompaul,"fyi on my issue with other pc vesa, nv, nor nvidia worked i ended up doing  aserver install from flight 4 but i still havent set it up after that"
2006-06-07T15:02:00.000Z,gnomefreak,ompaul,ill look
2006-06-09T15:04:00.000Z,gnomefreak,ompaul,lol yeah right
2006-06-09T15:04:00.000Z,ompaul,gnomefreak,"they should, but they don't"
2006-06-12T06:45:00.000Z,gnomefreak,ompaul,can you do that one
2006-06-12T06:47:00.000Z,ompaul,gnomefreak,did you get the config file written by Mr S
2006-06-12T06:48:00.000Z,ompaul,gnomefreak,it died
2006-06-12T06:52:00.000Z,ompaul,gnomefreak,there will be a mail for you when you get back
2006-06-16T11:11:00.000Z,ompaul,gnomefreak,you can consider letting him back in a couple of minutes I have to go
2006-06-18T15:12:00.000Z,gnomefreak,ompaul,lol person installs ubuntu first day never used linux before how do you explain that in new user terms lol
2006-06-18T15:13:00.000Z,ompaul,gnomefreak,the ability to administer the machine? the 'layer of security around the administrator'
2006-06-18T15:14:00.000Z,gnomefreak,ompaul,dooglus just said that was wrong
2006-06-18T15:14:00.000Z,ompaul,gnomefreak,I let them read the page RootSudo
2006-06-18T15:29:00.000Z,gnomefreak,ompaul,i take my eyes off screen for a sec :(
2006-06-24T16:25:00.000Z,gnomefreak,ompaul,he got it
2006-06-24T07:03:00.000Z,gnomefreak,ompaul,its the 'unstable'
2006-06-24T07:03:00.000Z,gnomefreak,ompaul,its a forever unstable but it hasnt had anything in a while not even sure if its gonna be released
2006-06-24T07:04:00.000Z,ompaul,gnomefreak,"it will change a lot soon, your in too early like the topic of +1 says"
2006-06-25T06:09:00.000Z,gnomefreak,ompaul,can you give me a hand in #ubuntu-unregged so i can bring my grandmother a slkice of pie
2006-06-25T06:09:00.000Z,ompaul,gnomefreak,yes
2006-06-25T07:17:00.000Z,ompaul,gnomefreak,he was at that last evening
2006-06-25T07:18:00.000Z,ompaul,gnomefreak,in our unregged channe;
2006-06-27T12:40:00.000Z,ompaul,gnomefreak,one more
2006-07-06T10:53:00.000Z,gnomefreak,ompaul,ty not testing building
2006-07-06T10:54:00.000Z,ompaul,gnomefreak,ohhhhh :-)
2006-07-23T08:32:00.000Z,gnomefreak,ompaul,give me a sec
2006-07-23T08:32:00.000Z,gnomefreak,ompaul,hack away
2006-07-23T08:34:00.000Z,ompaul,gnomefreak,^^^
2006-07-23T08:35:00.000Z,gnomefreak,ompaul,i read it
2006-07-23T08:56:00.000Z,gnomefreak,ompaul,au same way
2006-07-23T15:56:00.000Z,gnomefreak,ompaul,getting ready?
2006-07-26T05:03:00.000Z,ompaul,gnomefreak,no you read it ;-)
2006-07-26T12:41:00.000Z,ompaul,gnomefreak,msg me
2006-07-28T13:49:00.000Z,ompaul,gnomefreak,yw
2006-07-28T13:49:00.000Z,ompaul,gnomefreak,spammer /dev/null - no questions
2006-07-28T13:52:00.000Z,ompaul,gnomefreak,is there a 'directory' faq style thing?
2006-07-28T13:52:00.000Z,gnomefreak,ompaul,not that im aware of
2006-07-30T13:38:00.000Z,gnomefreak,ompaul,no bot
2006-07-30T13:39:00.000Z,ompaul,gnomefreak,read it again
2006-07-30T13:41:00.000Z,ompaul,gnomefreak,I thought you were gone already
2006-08-04T16:58:00.000Z,gnomefreak,ompaul,its not invite
2006-08-04T16:20:00.000Z,ompaul,gnomefreak,so do it ;-)
2006-08-04T16:52:00.000Z,ompaul,gnomefreak,I thought it had moved on - woops
2006-08-04T16:52:00.000Z,ompaul,gnomefreak,that was it for breezy but I thought with lts we moved to 4
2006-08-04T16:53:00.000Z,gnomefreak,ompaul,i might be backwards (im working on a not not water day
2006-08-04T16:53:00.000Z,ompaul,gnomefreak,lets get confirmation
2006-08-04T16:59:00.000Z,gnomefreak,ompaul,and firstknight 4.0
2006-08-24T14:46:00.000Z,gnomefreak,ompaul,the libcte bug looks fixed or it was never an issue for me i just did updates today after yesterdays updates for compiz
2006-08-24T14:47:00.000Z,ompaul,gnomefreak,your an edgy person at the best of times
2006-08-24T15:04:00.000Z,ompaul,gnomefreak,go for it
2006-08-28T09:48:00.000Z,gnomefreak,ompaul,hes gone
2006-08-28T09:48:00.000Z,ompaul,gnomefreak,so obviously I type names I did not know that :)
