date,from,to,text
2007-08-20T06:57:00.000Z,IndyGunFreak,Pelo,do you need a hug?...lol
2007-08-20T06:58:00.000Z,Pelo,IndyGunFreak,I just hate to see ppl in need and not being able to help
2007-08-20T06:58:00.000Z,IndyGunFreak,Pelo,i follow..
2007-08-20T07:46:00.000Z,IndyGunFreak,Pelo,where is there a list of compatible sound cards?
2007-08-20T07:46:00.000Z,Pelo,IndyGunFreak, https://wiki.ubuntu.com/HardwareSupport  ??
2007-08-20T07:47:00.000Z,IndyGunFreak,Pelo,thanks.. orudie here's a link courtesy of pelo..  https://wiki.ubuntu.com/HardwareSupportComponentsSoundCards
2007-08-20T10:02:00.000Z,Pelo,IndyGunFreak," stop slacking off,  fix abowen 's problem already"
2007-08-20T10:02:00.000Z,IndyGunFreak,Pelo,lol...
2007-08-20T10:03:00.000Z,IndyGunFreak,Pelo,me and Paddy_EIRE have our hands full with a real piece of work right now.
2007-08-20T10:03:00.000Z,IndyGunFreak,Pelo,oh whatever his name was who hosed his upgrade cuz he added a bunch of ubuntu ultimate repos...lol
2007-08-21T08:35:00.000Z,IndyGunFreak,Pelo,what did he do?... i must have missed it.
2007-08-21T08:35:00.000Z,Pelo,IndyGunFreak, told someone to   cd /      rm -f *
2007-08-21T08:36:00.000Z,IndyGunFreak,Pelo,oh... what an idiot... doesn't that pretty much delete the home directory?
2007-08-21T08:36:00.000Z,Pelo,IndyGunFreak," he also said I used a double negative,  that could not go unpunished"
2007-08-21T08:36:00.000Z,IndyGunFreak,Pelo,lol
2007-08-28T08:12:00.000Z,IndyGunFreak,Pelo,don't you feel useful?..lol
2007-08-28T08:13:00.000Z,Pelo,IndyGunFreak, xubuntu alternate cd got the better of me today
2007-08-28T08:13:00.000Z,IndyGunFreak,Pelo,happens to all of us.. what was the prob?
2007-08-28T08:14:00.000Z,Pelo,IndyGunFreak,"  got stuck at 65%  on confuguring anthy,  I had no internet to check it out ,  turnes out iT's a common problem"
2007-08-28T08:14:00.000Z,IndyGunFreak,Pelo,"hmm, i never had a prob w/ xubuntu alternate"
2007-08-28T08:15:00.000Z,Pelo,IndyGunFreak," it's a  compaq pressario  Duron 700m,  64 meg RAM ,"
2007-08-28T08:15:00.000Z,IndyGunFreak,Pelo,"hmm, i've used xubuntu alternate on a couple PC's, no issues."
2007-08-28T08:16:00.000Z,Pelo,IndyGunFreak," anthy is for oriental characters,  I just have to kill the process when it gets to that point or make remvoe it from the installaiton options,  I have instructinos, I'll just do it tomorrow"
2007-08-28T08:16:00.000Z,IndyGunFreak,Pelo,"oh i see, must be why i never have problems....lol, go figure."
2007-08-28T08:17:00.000Z,Pelo,IndyGunFreak, it's an old computer
2007-08-28T08:17:00.000Z,Pelo,IndyGunFreak, the problem is well documented in the forum
2007-08-28T08:17:00.000Z,IndyGunFreak,Pelo,"i have no doubt..., i seem to recall hearing that issue here a few times."
2007-08-28T08:18:00.000Z,Pelo,IndyGunFreak, i just looked like an idiot in front of my 2yrs old cousin
2007-08-29T13:22:00.000Z,IndyGunFreak,Pelo,i think the alternate installer is beautiful.
2007-08-29T13:22:00.000Z,IndyGunFreak,Pelo,lol
2007-08-29T13:45:00.000Z,Pelo,IndyGunFreak,that's not what Sippy wanted
2007-08-29T13:45:00.000Z,IndyGunFreak,Pelo,just noticed that
2007-08-29T13:52:00.000Z,IndyGunFreak,Pelo,:)
2007-08-29T13:52:00.000Z,IndyGunFreak,Pelo,"i don't diss it, its just not for me, to many probs."
2007-08-29T13:53:00.000Z,IndyGunFreak,Pelo,"well, i have 64bit systems, but am sticking with 32bit for the forseeable future."
2007-08-31T09:35:00.000Z,Pelo,IndyGunFreak,I don'T have a life either
2007-08-31T09:36:00.000Z,IndyGunFreak,Pelo,whatever happened to ikonia?
2007-08-31T09:36:00.000Z,Pelo,IndyGunFreak,ikonia ? not sure what/who you are talking about
2007-08-31T09:44:00.000Z,IndyGunFreak,Pelo,lol..
2007-09-03T09:22:00.000Z,Pelo,IndyGunFreak, can you tell lxuser  how to allow read write to a usb hdd fat32 ? mounted to /media/USB
2007-09-03T09:23:00.000Z,IndyGunFreak,Pelo,is it being detected?
2007-09-03T09:23:00.000Z,Pelo,IndyGunFreak,it doesnT automount we had to do it manualy
2007-09-03T09:24:00.000Z,IndyGunFreak,Pelo,what about sudo chown user:user /mount/usb
2007-09-03T09:24:00.000Z,Pelo,IndyGunFreak," dug took care of it ,  but thanks"
2007-09-04T05:31:00.000Z,Pelo,IndyGunFreak, on the cd even
2007-09-05T07:45:00.000Z,Pelo,IndyGunFreak, that wasn't a netsplit
2007-09-17T05:57:00.000Z,IndyGunFreak,Pelo,he upgraded an ATI card to an Nvidia.
2007-09-17T05:57:00.000Z,Pelo,IndyGunFreak,"from bad to worse , damn"
2007-09-17T05:58:00.000Z,IndyGunFreak,Pelo,i know.
2007-10-03T07:47:00.000Z,Pelo,IndyGunFreak,he want the studio stuff
2007-10-03T07:55:00.000Z,IndyGunFreak,Pelo,exactly
2007-10-03T07:56:00.000Z,IndyGunFreak,Pelo,"don't worry, we all have to accept, that someday, everybody will agree with me"
2007-10-03T07:58:00.000Z,IndyGunFreak,Pelo,"it made my head hurt trying to explain it, so i gave up."
2007-10-07T09:24:00.000Z,Pelo,IndyGunFreak, you need to make first
2007-10-07T09:25:00.000Z,IndyGunFreak,Pelo,?... i think you got me confused with someone else.
2007-10-07T09:25:00.000Z,Pelo,IndyGunFreak,how could I ever confuse you with anyone
2007-10-07T09:25:00.000Z,IndyGunFreak,Pelo,"seems strange to me, i don't know..lol"
2007-10-11T05:57:00.000Z,IndyGunFreak,Pelo,"lol, i need it."
2007-10-14T06:22:00.000Z,Pelo,IndyGunFreak,are you trying to get lynch by the channel ?
2007-10-14T06:23:00.000Z,IndyGunFreak,Pelo,i'm frisky tonight.. :)
2007-10-28T05:34:00.000Z,IndyGunFreak,Pelo,have you gotten Gparted to work w/ gutsy?.. it still doesn't work for me.
2007-10-28T05:34:00.000Z,Pelo,IndyGunFreak,"didn'T try,  I sucessfully upgraded"
2007-10-28T05:35:00.000Z,IndyGunFreak,Pelo,"oh ok, i clean installed, and GParted has been kaboshed since"
2007-10-28T05:35:00.000Z,IndyGunFreak,Pelo,"lol, i'm still scared to upgrade."
2007-10-28T05:36:00.000Z,Pelo,IndyGunFreak," I upgraded from the dvd , a bit safer"
2007-10-28T05:36:00.000Z,IndyGunFreak,Pelo,wussy..lol
2007-10-28T05:37:00.000Z,Pelo,IndyGunFreak," it's just a bit quicker,  still downloaded a bunch of stuff from the internet tho"
2007-10-28T05:37:00.000Z,IndyGunFreak,Pelo,"hmm, makes you wonder whats the point of using the DVD i guess... my clean install was gravy as usual..lol"
2007-10-28T05:38:00.000Z,Pelo,IndyGunFreak,"I just wanted to see if it would work , and it mostly did , my connection stff got messed up,  I was still connecting but nmapplet didn't sem to notice, messed up my email retreival"
2007-10-28T05:41:00.000Z,IndyGunFreak,Pelo,"i think Jay just wants to try, not install."
2007-10-28T05:41:00.000Z,Pelo,IndyGunFreak," oh , my bad then"
2007-10-28T05:51:00.000Z,IndyGunFreak,Pelo,everysingle one?..lol
2007-10-28T05:51:00.000Z,Pelo,IndyGunFreak, do you realy think I'm gonna start trying to figure out which one does what ?
2007-10-28T05:52:00.000Z,IndyGunFreak,Pelo,lol...
2007-10-28T05:52:00.000Z,IndyGunFreak,Pelo,"wouldn't it be easier to just link him to medibuntu.com, then sudo apt-get install w32codecs?"
2007-10-28T05:52:00.000Z,Pelo,IndyGunFreak,"ok the .doc ones are probably supperfluous , and the -dev ones over kill but it's easier to tell ppl to install all of them"
2007-10-28T05:52:00.000Z,IndyGunFreak,Pelo,i'm just razzin ya... it just struck me as funny how you said that
2007-10-28T05:53:00.000Z,Pelo,IndyGunFreak,I try to be entertaining as well as helpfull
2007-10-28T05:54:00.000Z,IndyGunFreak,Pelo,"lol, i was thinking something like, sudo apt-get install  install every single gstreamer0.10 package"
2007-10-28T05:54:00.000Z,Pelo,IndyGunFreak, I wonder if  sudo apt-get install gstreamer0.10* would work
2007-10-28T05:54:00.000Z,IndyGunFreak,Pelo,"hmm, don't know."
2007-10-28T05:58:00.000Z,IndyGunFreak,Pelo,high quality beans.
2007-10-28T05:59:00.000Z,IndyGunFreak,Pelo,"sorry to hear that, i'll cut you some slack on the week comeback..lol"
2007-10-28T05:07:00.000Z,Pelo,IndyGunFreak,eboyjr   some game console emulator
2007-10-28T05:09:00.000Z,Pelo,IndyGunFreak," remember when I said , entertaining AND helpfull,   not just entertaining"
2007-11-04T03:45:00.000Z,IndyGunFreak,Pelo,:)
2007-11-04T04:10:00.000Z,IndyGunFreak,Pelo,perhaps a goat to sacrifice would be helpful also.
2007-11-24T05:56:00.000Z,Pelo,IndyGunFreak," I'm all about customer satisfaction, and I donT' have a choice anymore  I've been recruted , I have to tow the party line"
2007-11-24T05:56:00.000Z,IndyGunFreak,Pelo,recruited for what?
2007-11-24T05:57:00.000Z,IndyGunFreak,Pelo,"just did...lol, congrats.. i couldn't do it."
2007-11-24T05:58:00.000Z,IndyGunFreak,Pelo,it'd drive me crazy
2007-11-24T05:58:00.000Z,IndyGunFreak,Pelo,lol
2007-11-24T06:27:00.000Z,IndyGunFreak,Pelo,"lol, sorry to let you down"
2007-11-24T06:57:00.000Z,IndyGunFreak,Pelo,lol
2007-11-24T07:15:00.000Z,Pelo,IndyGunFreak," yes another accounting software much more convicial then gnucash,  gnucash is like real accounting,  big books,  clients , suppliers and stuff,  you can also script in it quite a lot like for automating paycheck,  grisby just lests you manage your backaccounts and cc and such , great for home"
2007-11-26T05:49:00.000Z,Pelo,IndyGunFreak,X-Sleepy-X   the dvd has the complete universe and main repos on it
2007-11-26T05:49:00.000Z,IndyGunFreak,Pelo,"thats what i thought, wasnt 100% sure though"
2007-11-26T05:50:00.000Z,IndyGunFreak,Pelo,lol
2007-12-01T22:42:00.000Z,Pelo,IndyGunFreak,"not sure , it was her first comp ( given to her by a cousin) with an english win2k on it,  she wanted a french os, so I installed xubu,  she was a bit low on the mem , it wasn't great, and I didn'T hear back from here,  I hope it all went well after taht"
2007-12-02T05:56:00.000Z,IndyGunFreak,Pelo,"up to 3gigs?..lol, i have 12..lol"
2007-12-02T05:57:00.000Z,IndyGunFreak,Pelo,"are you in Windows right now, or on the live cd?"
2007-12-02T05:57:00.000Z,Pelo,IndyGunFreak," 3 gig on my / ,  I have about 40 gig for stuff in my /home"
2007-12-02T05:57:00.000Z,IndyGunFreak,Pelo,"oh ok...lol,"
2007-12-02T05:57:00.000Z,Pelo,IndyGunFreak,I'm in my ubuntu install atm why ?
2007-12-02T05:57:00.000Z,IndyGunFreak,Pelo,"that wasn't for you, it was for ryan_77 sorry"
2007-12-02T06:07:00.000Z,IndyGunFreak,Pelo,"lol, you have no idea."
2007-12-02T06:09:00.000Z,Pelo,IndyGunFreak,since when do you speak french ?
2007-12-02T06:09:00.000Z,Pelo,IndyGunFreak, nvm
2007-12-02T06:09:00.000Z,IndyGunFreak,Pelo,lol...
2007-12-02T06:12:00.000Z,Pelo,IndyGunFreak,"try asking in #xchat , they probably have a link for that, I just leaned as I went over the years"
2007-12-02T06:12:00.000Z,IndyGunFreak,Pelo,oh ok.
2007-12-02T06:21:00.000Z,IndyGunFreak,Pelo,"problem is, he's on the live CD, trying to install, can he modify xorg.conf on the live cd?"
2007-12-02T06:22:00.000Z,IndyGunFreak,Pelo,"oh i see, just restart X, that makes sense"
2007-12-02T06:32:00.000Z,IndyGunFreak,Pelo,"its an unsupported project now, but Ubuntu Gutsy is available for Mac hardware"
2007-12-02T06:35:00.000Z,Pelo,IndyGunFreak,"dapper will be supported for years yet, I'd rather have him on dapper then try to trouble shoot an unstable gutsy"
2007-12-02T06:35:00.000Z,IndyGunFreak,Pelo,lol
2007-12-02T06:36:00.000Z,IndyGunFreak,Pelo,"but when Dapper gets dropped, he'll have no optionsm, since Ubuntu no longer supports mac"
2007-12-02T06:38:00.000Z,IndyGunFreak,Pelo,lol
2007-12-02T06:39:00.000Z,IndyGunFreak,Pelo,dmitrig01  http://cdimage.ubuntu.com/ports/releases/gutsy/release/
2007-12-02T06:44:00.000Z,IndyGunFreak,Pelo,lol
2007-12-03T04:41:00.000Z,IndyGunFreak,Pelo,"lol i hate xchat... don't know why, it just doesn't feel right, so i use xchat-gnome.. which i like."
2007-12-03T04:56:00.000Z,Pelo,IndyGunFreak,I don'T know either
2007-12-09T04:18:00.000Z,IndyGunFreak,Pelo,"i think it might be a USB modem, not 100% sure though."
2007-12-09T04:19:00.000Z,Pelo,IndyGunFreak, until he tells me I won't know for sure either
2007-12-09T04:19:00.000Z,IndyGunFreak,Pelo,"liol, careful, he's a whiner and wants handheld."
2007-12-09T04:27:00.000Z,Pelo,IndyGunFreak, same here mind you I haven't tied it since my last reboot
2007-12-09T04:28:00.000Z,IndyGunFreak,Pelo,"ya, its wierd, it works on my laptop, but not on my PC... i've not figured out what is different."
2007-12-09T04:28:00.000Z,Pelo,IndyGunFreak,"it's checking for my drives atm , over a minute now"
2007-12-09T04:28:00.000Z,IndyGunFreak,Pelo,"yup, thats what it does on mY PC.. checks for drives forever"
2007-12-09T04:29:00.000Z,Pelo,IndyGunFreak,"I hope they fix it soon, I don'T want to have to go back to windows because of this"
2007-12-09T04:29:00.000Z,IndyGunFreak,Pelo,"lol, well, QTParted seems to work fine, if you don't mind installing KDE libs."
2007-12-09T04:30:00.000Z,IndyGunFreak,Pelo,i'd have to go back to Gates...lol
2007-12-09T18:48:00.000Z,Pelo,IndyGunFreak,I'm just watching vids waiting after my laudry
2007-12-09T18:48:00.000Z,IndyGunFreak,Pelo,good.. you've missed alll the fun trying to get steve_b's ipod working..
2007-12-09T18:48:00.000Z,Pelo,IndyGunFreak,lucky me ....
2007-12-12T05:04:00.000Z,IndyGunFreak,Pelo,"lol, lets keep the profanity to a minimum please.."
2008-01-05T04:09:00.000Z,IndyGunFreak,Pelo,"how goes it, I've been absent for a bit."
2008-01-05T04:10:00.000Z,Pelo,IndyGunFreak,"I havenT' been around all that much these days either,  holiday work schedule and all that"
2008-01-20T21:10:00.000Z,IndyGunFreak,Pelo,but he wants to do it w/o entering the password.
2008-01-20T21:11:00.000Z,Pelo,IndyGunFreak,I'm pretty sure he won'T get asked for a password with sudo
2008-01-20T21:12:00.000Z,Pelo,IndyGunFreak,"simion314 in anycase firestarter is just a frontend for iptables/netfilter,  it's not the actual firewall , you don'T need to have it running for the firewall to work,  only if you want to monitor or make frequent changes"
2008-01-20T21:12:00.000Z,IndyGunFreak,Pelo,"right, i don't use firestarter but that was my basic understanding of it.. i use a hardware firewall and just dont' mess w/ firestarter"
2008-01-20T21:13:00.000Z,Pelo,IndyGunFreak,"I tried to figure out how firestarter worked and I got so confused I just gave up , I just don'T get packet filtering"
2008-01-20T21:13:00.000Z,IndyGunFreak,Pelo,"i hate software firewalls(at least under windows i did).. i prefer the security of a hardware firewall, and just ditch any software FW"
2008-02-03T05:17:00.000Z,Pelo,IndyGunFreak,know anything about weird cups setup ?
2008-02-03T05:17:00.000Z,IndyGunFreak,Pelo,"not a thing, i don't own a printer...lol"
2008-02-03T05:18:00.000Z,IndyGunFreak,Pelo,lol.
2008-02-03T05:50:00.000Z,IndyGunFreak,Pelo,so did they flame you in #debian
2008-02-03T05:50:00.000Z,Pelo,IndyGunFreak,worse they ignored me
2008-02-03T05:50:00.000Z,IndyGunFreak,Pelo,lmao
2008-02-09T08:08:00.000Z,IndyGunFreak,Pelo,ciao.. have a good night
2008-02-24T06:42:00.000Z,Pelo,IndyGunFreak,what do you use ? konqueror ?
2008-02-24T06:42:00.000Z,IndyGunFreak,Pelo,"it was good, 1.5yrs ago."
2008-02-24T06:42:00.000Z,IndyGunFreak,Pelo,"lol, no, Opera"
2008-02-24T06:56:00.000Z,IndyGunFreak,Pelo,"only because my Gnome can beat up your kDE.. any day, and twice on sunday"
2008-03-09T06:46:00.000Z,Pelo,IndyGunFreak,aren't you an opp yet ?
2008-03-09T06:46:00.000Z,IndyGunFreak,Pelo,"lmao, thats a good one..."
2008-03-09T07:03:00.000Z,Pelo,IndyGunFreak,Mark Shuttleworth is a south affrican astronaut
2008-03-09T07:04:00.000Z,IndyGunFreak,Pelo,really?.. i didn't know that
2008-03-30T15:15:00.000Z,IndyGunFreak,Pelo,"lol, just woke up, getting ready to go play w/ the retards here in a few...lol"
2008-03-30T15:19:00.000Z,IndyGunFreak,Pelo,"i didn't knwo that either, good one, I just always used the force quit applet"
2008-04-05T06:16:00.000Z,IndyGunFreak,Pelo,"how' goes it.. i tried to set a record last week for most hours worked bya  govt. employee..lol.., so i was MIA most of the week"
2008-04-05T06:17:00.000Z,Pelo,IndyGunFreak,tax season ?
2008-04-05T06:17:00.000Z,IndyGunFreak,Pelo,"no, natives were restless"
2008-04-05T06:19:00.000Z,IndyGunFreak,Pelo,"oh yah, just staffing, guys being idiots, etc,"
2008-04-05T07:04:00.000Z,IndyGunFreak,Pelo,why does losing widnows scare you?
2008-04-05T07:05:00.000Z,Pelo,IndyGunFreak,wrong guy
2008-04-05T07:06:00.000Z,Pelo,IndyGunFreak,"I barely use it ,  almost never actuay,  I have my windows instal mounted in vmware when I realy realy need to go into it anyway"
2008-04-05T07:06:00.000Z,IndyGunFreak,Pelo,i'm just joshin ya...
2008-04-13T00:15:00.000Z,Pelo,IndyGunFreak,"I'm just trying to spend my time constructively,  last time I got bored I upgraded to hardy beta ..."
2008-04-13T04:58:00.000Z,Pelo,IndyGunFreak,hush
2008-04-13T04:59:00.000Z,IndyGunFreak,Pelo,lol
2008-04-13T05:05:00.000Z,Pelo,IndyGunFreak,what's not for kids ?
2008-04-13T05:06:00.000Z,IndyGunFreak,Pelo,south park..
2008-04-13T05:06:00.000Z,Pelo,IndyGunFreak,presonnaly I think you have a mental age of 5 to enjoy that show
2008-04-13T05:06:00.000Z,IndyGunFreak,Pelo,"lol, i'm just a big kid inside..lol.. i like the shows that really make fun of current events, etc."
2008-04-13T05:08:00.000Z,IndyGunFreak,Pelo,"uh, they don't push christianity, quite the opposite actually"
2008-04-13T05:08:00.000Z,Pelo,IndyGunFreak,... look up sarcasm
2008-04-13T05:09:00.000Z,IndyGunFreak,Pelo,"sorry, ear ache today, my sarcasm detector is disabled today.. :)"
2008-04-13T06:05:00.000Z,IndyGunFreak,Pelo,you know french to?
2008-04-13T06:05:00.000Z,Pelo,IndyGunFreak,;-)
2008-04-13T06:05:00.000Z,IndyGunFreak,Pelo,oh ok..
2008-04-14T00:45:00.000Z,IndyGunFreak,Pelo,he shouldnt need to be root.
2008-04-14T00:45:00.000Z,Pelo,IndyGunFreak,"I couldn'T copy the gusty dvd iso until I started gnomebaker as root ,  not sure why"
2008-04-14T00:46:00.000Z,IndyGunFreak,Pelo,"really?.. that makes no sense at all, iv'e done it many tiems w/o being root."
2008-04-14T00:46:00.000Z,Pelo,IndyGunFreak,"I don'T mean burning the iso , I mean making a copy of the dvd I already had,"
2008-04-14T00:46:00.000Z,IndyGunFreak,Pelo,ya i know
2008-04-27T04:17:00.000Z,Pelo,IndyGunFreak, have you tried metacity compositing yet ?
2008-04-27T04:17:00.000Z,IndyGunFreak,Pelo,not really.. i'm a keep it simple fella.
2008-04-27T04:17:00.000Z,Pelo,IndyGunFreak,just give it a try
2008-04-27T04:18:00.000Z,IndyGunFreak,Pelo,whats the package called?
2008-04-27T04:18:00.000Z,Pelo,IndyGunFreak," not package, it's already in ,   gconf-editor,  apps/metacity/general  check the compositing box"
2008-04-27T04:18:00.000Z,IndyGunFreak,Pelo,oh ok
2008-04-30T05:16:00.000Z,IndyGunFreak,Pelo,"lol, it would work"
2008-04-30T05:17:00.000Z,IndyGunFreak,Pelo,is there a reason it wouldn't work like that?
2008-04-30T05:17:00.000Z,Pelo,IndyGunFreak,"the thems need to be in tar.gz format,  the one he downloaded just got repacked in side a  zip to inlcude extras like instrucons or preview"
2008-04-30T05:18:00.000Z,IndyGunFreak,Pelo,oh i thought he was asking like to store them in a zip file..
2008-04-30T05:18:00.000Z,Pelo,IndyGunFreak,"see I didn't take away your helper status for nothing,   now sit back and learn to read"
2008-04-30T05:18:00.000Z,IndyGunFreak,Pelo,:)
2008-04-30T05:25:00.000Z,IndyGunFreak,Pelo,an hour?
2008-04-30T05:26:00.000Z,Pelo,IndyGunFreak,before the should start worrying
2008-04-30T05:26:00.000Z,Pelo,IndyGunFreak,but your defraged a couple of times first
2008-04-30T05:26:00.000Z,IndyGunFreak,Pelo,"well, it was a blank drive, but i see yur point"
2008-05-01T05:38:00.000Z,Pelo,IndyGunFreak,"the recovery mode now gives you options,   comand line,  recovery gui , and regular"
2008-05-01T05:38:00.000Z,IndyGunFreak,Pelo,"oh ok, didn't know that, when did that start?..."
2008-05-01T05:39:00.000Z,Pelo,IndyGunFreak,hardy
2008-05-01T05:39:00.000Z,Pelo,IndyGunFreak,and you no longer get a butload of questions in  dpkg-reconfigure xserver-xorg
2008-05-01T05:40:00.000Z,IndyGunFreak,Pelo,"hmm, i'll hvave to mess w/ it."
2008-05-01T06:01:00.000Z,Pelo,IndyGunFreak," he's running  nvidia-config adn settings, he should try to adjust the horiz sync from there"
2008-05-01T06:02:00.000Z,IndyGunFreak,Pelo,"problem is, when he tries to do that before nvidia driver is enabled, ... it says it can't because the driver isn't enabled.. but when he restarst, it shows him out of range"
2008-05-01T06:03:00.000Z,Pelo,IndyGunFreak, nvidia-settings is cli no ?
2008-05-01T06:03:00.000Z,IndyGunFreak,Pelo,"not that i know, it might run in cli, but i don't think so.. i thought it wsa a gui program"
