date,from,to,text
2007-03-21T14:18:00.000Z,eternaljoy,billy, yeah but you  never had sound at all.  But I get sound every 3-5 reboots :P
2007-03-21T14:18:00.000Z,billy,eternaljoy,when did I say that?
2007-03-21T14:19:00.000Z,eternaljoy,billy,ok im ready :)  can you help me through it?
2007-03-21T14:19:00.000Z,eternaljoy,billy, may I PM you?
2007-03-21T14:19:00.000Z,billy,eternaljoy,sure.
2007-03-21T14:20:00.000Z,eternaljoy,billy, did you get my PM
2007-03-21T14:21:00.000Z,eternaljoy,billy,u there? lol
2007-03-21T14:22:00.000Z,billy,eternaljoy,i'm in the chat you created.  where you?
2007-03-21T14:24:00.000Z,billy,eternaljoy,where'd you go?
2007-03-21T14:24:00.000Z,eternaljoy,billy,im waiting for you
2007-03-21T14:25:00.000Z,eternaljoy,billy, did you get my PM?
2007-03-21T14:25:00.000Z,eternaljoy,billy,im not getting any text from you in PM!  can you pls come to #billy
2007-03-21T14:26:00.000Z,billy,eternaljoy,I'm not sure what's going on.  let's just go through it in the room here.
2007-03-21T14:27:00.000Z,eternaljoy,billy,ok
2007-03-21T14:27:00.000Z,eternaljoy,billy,whats first?
2007-03-21T14:27:00.000Z,billy,eternaljoy,installed the build-essentials and ncurses yet?
2007-03-21T14:28:00.000Z,eternaljoy,billy,ok done
2007-03-21T14:28:00.000Z,billy,eternaljoy,sudo apt-get install linux-headers-`uname -r`
2007-03-21T14:29:00.000Z,eternaljoy,billy, ok brb
2007-03-21T14:29:00.000Z,eternaljoy,billy,it said: linux-headers-2.6.17-11-generic is already the newest version.
2007-03-21T14:29:00.000Z,eternaljoy,billy, that command didn t do anything
2007-03-21T14:30:00.000Z,billy,eternaljoy, that's fine.  now `mkdir ~/installers
2007-03-21T14:30:00.000Z,billy,eternaljoy,minus the tick of course.
2007-03-21T14:30:00.000Z,eternaljoy,billy,so now I type mkdir ~/installers  ?
2007-03-21T14:30:00.000Z,billy,eternaljoy,yes.  then `cd installers`.
2007-03-21T14:30:00.000Z,eternaljoy,billy, type that from anywhere?
2007-03-21T14:31:00.000Z,billy,eternaljoy,"you should be in /home/yourname, but it ought not matter."
2007-03-21T14:31:00.000Z,eternaljoy,billy,ok I typed cd installers
2007-03-21T14:32:00.000Z,billy,eternaljoy, give me the ouput of `pwd`.
2007-03-21T14:32:00.000Z,eternaljoy,billy,/home/ejoy/installers
2007-03-21T14:32:00.000Z,billy,eternaljoy,great.  now `mkdir alsa`.
2007-03-21T14:33:00.000Z,eternaljoy,billy,done
2007-03-21T14:33:00.000Z,eternaljoy,billy,now?
2007-03-21T14:33:00.000Z,billy,eternaljoy,download this file to /home/ejoy/installers/alsa :  http://www.alsa-project.org/alsa/ftp/driver/alsa-driver-1.0.14rc3.tar.bz2
2007-03-21T14:34:00.000Z,eternaljoy,billy,i thoutht latest is 1.0.3 ?
2007-03-21T14:34:00.000Z,eternaljoy,billy,i thoutht latest is 1.0.13 ?
2007-03-21T14:34:00.000Z,billy,eternaljoy,"download this file to /home/ejoy/installers/alsa :  wait, use this one.  it's the latest.  http://www.alsa-project.org/alsa/ftp/driver/alsa-driver-1.0.14rc2.tar.bz2"
2007-03-21T14:34:00.000Z,eternaljoy,billy,ok brb
2007-03-21T14:36:00.000Z,eternaljoy,billy,where is the alsa folder we created?  / ?
2007-03-21T14:36:00.000Z,billy,eternaljoy,/home/ejoy/installers/alsa
2007-03-21T14:37:00.000Z,eternaljoy,billy,ok done!  copied it to alsa
2007-03-21T14:37:00.000Z,eternaljoy,billy, next? :)
2007-03-21T14:37:00.000Z,billy,eternaljoy,copy this one to the same location : http://www.alsa-project.org/alsa/ftp/lib/alsa-lib-1.0.14rc2.tar.bz2
2007-03-21T14:38:00.000Z,eternaljoy,billy,thats the same filename as before
2007-03-21T14:38:00.000Z,eternaljoy,billy,no  my mostalke
2007-03-21T14:38:00.000Z,billy,eternaljoy,just a touch different.  :)
2007-03-21T14:38:00.000Z,eternaljoy,billy,ok done! both files are now in als
2007-03-21T14:39:00.000Z,eternaljoy,billy,yep. ok done :)
2007-03-21T14:39:00.000Z,billy,eternaljoy,here's the last one.  http://www.alsa-project.org/alsa/ftp/utils/alsa-utils-1.0.14rc2.tar.bz2
2007-03-21T14:39:00.000Z,eternaljoy,billy,ok 3 files are now in alsa
2007-03-21T14:40:00.000Z,billy,eternaljoy,excellent.  now `sudo mkdir -p /usr/src/alsa`
2007-03-21T14:40:00.000Z,eternaljoy,billy,do I type sudo mkdir -p /usr/src/alsa from wihin the alsa folder?
2007-03-21T14:40:00.000Z,billy,eternaljoy,yeah.  it'll be fine.
2007-03-21T14:40:00.000Z,eternaljoy,billy,done
2007-03-21T14:41:00.000Z,billy,eternaljoy,cd /usr/src/alsa
2007-03-21T14:41:00.000Z,eternaljoy,billy,done
2007-03-21T14:41:00.000Z,billy,eternaljoy,sudo cp ~/installers/alsa/* .
2007-03-21T14:41:00.000Z,eternaljoy,billy,with the . on the end?
2007-03-21T14:42:00.000Z,billy,eternaljoy,"yes.  from what I understand, it's equivalent to saying 'here' in computer language."
2007-03-21T14:42:00.000Z,eternaljoy,billy,ok done. all 3 files copies
2007-03-21T14:42:00.000Z,billy,eternaljoy,sudo tar xjf alsa-driver-1.0.14rc2.tar.bz2
2007-03-21T14:43:00.000Z,eternaljoy,billy,done
2007-03-21T14:43:00.000Z,billy,eternaljoy,sudo tar xjf alsa-lib-1.0.14rc2.tar.bz2
2007-03-21T14:43:00.000Z,eternaljoy,billy,done also
2007-03-21T14:43:00.000Z,billy,eternaljoy,sudo tar xjf alsa-utils-1.0.14rc1.tar.bz2
2007-03-21T14:44:00.000Z,eternaljoy,billy,that last one said: tar: alsa-utils-1.0.14rc1.tar.bz2: Cannot open: No such file or directory. tar: Error is not recoverable: exiting now
2007-03-21T14:44:00.000Z,eternaljoy,billy,"tar: Child returned status 2., tar: Error exit delayed from previous errors"
2007-03-21T14:44:00.000Z,billy,eternaljoy,oops.  sudo tar xjf alsa-utils-1.0.14rc2.tar.bz2
2007-03-21T14:45:00.000Z,eternaljoy,billy,ok done :)
2007-03-21T14:45:00.000Z,billy,eternaljoy,cd alsa-driver-1.0.14rc2
2007-03-21T14:45:00.000Z,eternaljoy,billy,okl done
2007-03-21T14:45:00.000Z,billy,eternaljoy,sudo ./configure --with-cards=hda-intel
2007-03-21T14:46:00.000Z,eternaljoy,billy, done
2007-03-21T14:46:00.000Z,billy,eternaljoy,make
2007-03-21T14:46:00.000Z,eternaljoy,billy,permission deied; make: *** [include/sound/version.h]  Error 1
2007-03-21T14:46:00.000Z,billy,eternaljoy,sudo make
2007-03-21T14:47:00.000Z,eternaljoy,billy, ALSA modules were successfully compiled.
2007-03-21T14:47:00.000Z,billy,eternaljoy,sudo make install
2007-03-21T14:48:00.000Z,eternaljoy,billy,WARNING!!! The mixer channels for the ALSA driver are muted by default!!!
2007-03-21T14:48:00.000Z,eternaljoy,billy,done
2007-03-21T14:48:00.000Z,billy,eternaljoy,that's fine.  cd ../alsa-lib-1.0.14rc2
2007-03-21T14:50:00.000Z,eternaljoy,billy,ok I typed: cd ../alsa-lib-1.0.14rc2
2007-03-21T14:50:00.000Z,billy,eternaljoy,sudo ./configure
2007-03-21T14:51:00.000Z,eternaljoy,billy, done
2007-03-21T14:51:00.000Z,billy,eternaljoy,sudo make
2007-03-21T14:52:00.000Z,eternaljoy,billy,finished
2007-03-21T14:52:00.000Z,billy,eternaljoy,sudo make install
2007-03-21T14:53:00.000Z,eternaljoy,billy, done
2007-03-21T14:53:00.000Z,billy,eternaljoy,cd ../alsa-utils-1.0.14rc2
2007-03-21T14:53:00.000Z,eternaljoy,billy,ok
2007-03-21T14:53:00.000Z,billy,eternaljoy,sudo ./configure
2007-03-21T14:53:00.000Z,eternaljoy,billy,ok
2007-03-21T14:53:00.000Z,billy,eternaljoy,sudo make
2007-03-21T14:54:00.000Z,eternaljoy,billy,ok
2007-03-21T14:54:00.000Z,billy,eternaljoy,sudo make install
2007-03-21T14:54:00.000Z,eternaljoy,billy,shoild I make that sudo make install-modules as crimsun said?
2007-03-21T14:55:00.000Z,eternaljoy,billy,?
2007-03-21T14:55:00.000Z,billy,eternaljoy,crimsun is probably more knowledgable than I am.  but this worked fine for me.  not sure about mixing the command at this poitn.
2007-03-21T14:56:00.000Z,eternaljoy,billy,ok sudo make install done
2007-03-21T14:56:00.000Z,billy,eternaljoy,reboot.  hopefully that'll fix your sound.
2007-03-21T14:57:00.000Z,eternaljoy,billy,was that the last command?
2007-03-21T14:57:00.000Z,billy,eternaljoy,yes.  that's it.
2007-03-21T14:57:00.000Z,eternaljoy,billy,i thought we had to complile the 3rd downloaded file as well/. no?
2007-03-21T14:57:00.000Z,billy,eternaljoy,we did.  it's all done now.
2007-03-21T14:57:00.000Z,eternaljoy,billy,we only did 2
2007-03-21T14:58:00.000Z,eternaljoy,billy,maybe we did 3 :P
2007-03-21T14:58:00.000Z,eternaljoy,billy,ok ill reboot and tell you how it went
2007-03-21T14:59:00.000Z,billy,eternaljoy,I just rechecked.  we did everything.
2007-03-21T15:01:00.000Z,eternaljoy,billy, ok brb
2007-03-21T15:03:00.000Z,eternaljoy,billy, I have no sound whatsoever now :(
2007-03-21T15:03:00.000Z,eternaljoy,billy,what can I do now?
2007-03-21T15:03:00.000Z,billy,eternaljoy, just relax.  `alsaconf`
2007-03-21T15:03:00.000Z,eternaljoy,billy,ok
2007-03-21T15:04:00.000Z,billy,eternaljoy,remember those 'mute by default' messages?
2007-03-21T15:04:00.000Z,eternaljoy,billy,ok its loaded
2007-03-21T15:04:00.000Z,eternaljoy,billy,yes i remmebr that now
2007-03-21T15:04:00.000Z,eternaljoy,billy,shall I press OK?
2007-03-21T15:04:00.000Z,billy,eternaljoy, you'll go through a step by step process.  just be sure to use hda-intel as your device.  and unmute the channels.
2007-03-21T15:05:00.000Z,eternaljoy,billy,ok
2007-03-21T15:05:00.000Z,eternaljoy,billy,it saus if I want to modify modprobe.conf
2007-03-21T15:06:00.000Z,billy,eternaljoy,yes.
2007-03-21T15:06:00.000Z,eternaljoy,billy,"it finished with  For adjustment of volumes, use your favorite mixer."
2007-03-21T15:07:00.000Z,eternaljoy,billy,what mixer?
2007-03-21T15:07:00.000Z,billy,eternaljoy,alsamixer
2007-03-21T15:07:00.000Z,eternaljoy,billy,alsamixer: function snd_mixer_load failed: Invalid argument
2007-03-21T15:08:00.000Z,billy,eternaljoy,do you have a volume control in your panel?
2007-03-21T15:08:00.000Z,eternaljoy,billy,i still have no sound!  and the colume control in panel is at 100%
2007-03-21T15:08:00.000Z,billy,eternaljoy,right click the volume control.  select preferences.
2007-03-21T15:09:00.000Z,eternaljoy,billy,it says Realtec ALC660
2007-03-21T15:09:00.000Z,billy,eternaljoy,select HDA Intel (Alsa mixer)
2007-03-21T15:10:00.000Z,eternaljoy,billy,now the volume controls is misbehaving.  it jumps up and down when I try to move it
2007-03-21T15:10:00.000Z,eternaljoy,billy,its not an option! i cant see HDA Intel (Alsa mixer)
2007-03-21T15:10:00.000Z,eternaljoy,billy,it only has 1 option; says Realtec ALC660 (OSS mixer)
2007-03-21T15:11:00.000Z,eternaljoy,billy,and now the volume controls is misbehaving.  it jumps up and down when I try to move it
2007-03-21T15:11:00.000Z,eternaljoy,billy,has this problem got anything to do with what crimsun said?
2007-03-21T15:12:00.000Z,billy,eternaljoy,maybe.  worked fine for me though.
2007-03-21T15:12:00.000Z,eternaljoy,billy, :((((
2007-03-21T15:13:00.000Z,eternaljoy,billy,"at least before I had sound when I rebooted a few times.  And I asked you if this can make it totally stop working all togetjer, and I trusted you as you said THAT WONT HAPPEN :("
2007-03-21T15:13:00.000Z,eternaljoy,billy,now I cant get sound at all :(
2007-03-21T15:14:00.000Z,eternaljoy,billy,and when  I type alsamixer it says: alsamixer: function snd_mixer_load failed: Invalid argument
2007-03-21T15:15:00.000Z,eternaljoy,billy,i trusted you :(  and now my sound is stuffed
2007-03-21T15:15:00.000Z,billy,eternaljoy,one sec.
2007-03-21T15:15:00.000Z,eternaljoy,billy,ok
2007-03-21T15:18:00.000Z,eternaljoy,billy,"when I ran sudo alsaconf, it didnt run any mixer or volume control"
2007-03-21T15:19:00.000Z,billy,eternaljoy,not sure why alsaconf is returning an error.  those wiki instructions have worked well for myself and others.  i'm looking into the error now.  please be patient.
2007-03-21T15:20:00.000Z,eternaljoy,billy,"when I ran sudo alsaconf, it didnt run any mixer or volume control,  but it didnt give an error; it only says: Now ALSA is ready to use."
2007-03-21T15:21:00.000Z,billy,eternaljoy,i meant `alsamixer`.
2007-03-21T15:21:00.000Z,eternaljoy,billy,and why does the volume control now jumps up and down when I try to move it?
2007-03-21T15:21:00.000Z,eternaljoy,billy,yeah it says: alsamixer: function snd_mixer_load failed: Invalid argument
2007-03-21T15:21:00.000Z,eternaljoy,billy,something went wrong
2007-03-21T15:21:00.000Z,eternaljoy,billy,shall I try to reboot?
2007-03-21T15:22:00.000Z,billy,eternaljoy, you're sure there's no alternative in the dropdown box in the preferences of the volume manager?
2007-03-21T15:22:00.000Z,eternaljoy,billy,how can I get it back to the way it was?  at last sound worked when I rebooted a fw times
2007-03-21T15:22:00.000Z,eternaljoy,billy,it only has 1 option; says Realtec ALC660 (OSS mixer)!  NO other option
2007-03-21T15:23:00.000Z,eternaljoy,billy,I right click on sound icon and chose Preferences.  but there is only 1 options there; Realtec ALC660 (OSS mixer)
2007-03-21T15:24:00.000Z,eternaljoy,billy,i was worried about this happening. I should have kept it as it was :(
2007-03-21T15:25:00.000Z,eternaljoy,billy,is there any way or returning to how it was?
2007-03-21T15:26:00.000Z,billy,eternaljoy,go to System > Preferences > Sound.
2007-03-21T15:26:00.000Z,eternaljoy,billy,im there now
2007-03-21T15:26:00.000Z,eternaljoy,billy,now?
2007-03-21T15:27:00.000Z,billy,eternaljoy," in the Sound Playback drop down box, is there an ALSA option?"
2007-03-21T15:27:00.000Z,eternaljoy,billy,yes ALSA linux achetucuter
2007-03-21T15:28:00.000Z,eternaljoy,billy,says ALSA Advanced Linux Sound Acrhitcutre
2007-03-21T15:28:00.000Z,billy,eternaljoy,select ALSA and click TEST.
2007-03-21T15:28:00.000Z,eternaljoy,billy, TEST has no sound at all
2007-03-21T15:29:00.000Z,eternaljoy,billy,so what happens now? :(
2007-03-21T15:29:00.000Z,billy,eternaljoy,click the Sounds tab.  look at the bottom at the Default sound card.  Is it HDA Intel?
2007-03-21T15:30:00.000Z,eternaljoy,billy,yes Default Card HDA Intel
2007-03-21T15:30:00.000Z,billy,eternaljoy,ok good.
2007-03-21T15:30:00.000Z,eternaljoy,billy,good? LOL   but sound is broken
2007-03-21T15:31:00.000Z,billy,eternaljoy,it's ONE thing.  go back to Devices and select everything to ALSA.
2007-03-21T15:31:00.000Z,eternaljoy,billy,any other ideas befoire I cry and have to wipe who Edgy which took me 3 weeks to set up :(
2007-03-21T15:31:00.000Z,eternaljoy,billy,ok
2007-03-21T15:31:00.000Z,billy,eternaljoy,just relax.  don't do that.
2007-03-21T15:31:00.000Z,eternaljoy,billy,let me try a quick reboot first
2007-03-21T15:31:00.000Z,eternaljoy,billy,ill be back in 1mins
2007-03-21T15:31:00.000Z,billy,eternaljoy,ok
2007-03-21T15:33:00.000Z,eternaljoy,billy,what wit the sound?
2007-03-21T15:33:00.000Z,eternaljoy,billy,u said change what?
2007-03-21T15:34:00.000Z,billy,eternaljoy,System > Preferences > Sound .  ALSA for all.
2007-03-21T15:34:00.000Z,eternaljoy,billy,i did that
2007-03-21T15:34:00.000Z,eternaljoy,billy,and why does the sound bar jump up and down wildly when I try to slide it?
2007-03-21T15:35:00.000Z,billy,eternaljoy,check the Sound Manager > Preferences again.  It does that because your sound is configured to use ALSA and the volume manager is set to OSS.
2007-03-21T15:35:00.000Z,billy,eternaljoy,mine used to do the same thing.
2007-03-21T15:35:00.000Z,eternaljoy,billy,heck the Sound Manager > Preferences again????
2007-03-21T15:35:00.000Z,billy,eternaljoy,"worth a shot, eh?"
2007-03-21T15:35:00.000Z,eternaljoy,billy,why?  it still shows the same
2007-03-21T15:36:00.000Z,billy,eternaljoy,ok.  just checking.
2007-03-21T15:36:00.000Z,eternaljoy,billy,what have u done to me? :(
2007-03-21T15:36:00.000Z,eternaljoy,billy,you caused some conflict
2007-03-21T15:37:00.000Z,eternaljoy,billy,what am I going to do now?  i spent 3-4 weeks setting this system up :(
2007-03-21T15:38:00.000Z,eternaljoy,billy,you screwed me over dude :(
2007-03-21T15:39:00.000Z,billy,eternaljoy,just relax.  `gksudo gedit /etc/modprobe.d/alsa-base`
2007-03-21T15:39:00.000Z,eternaljoy,billy,"I told you i was worried doing that as it may make sound totally stop working!  and you said NO WAY, it wont do that"
2007-03-21T15:39:00.000Z,eternaljoy,billy,ok im terying to be relaxed :P
2007-03-21T15:39:00.000Z,eternaljoy,billy,ok loaded. now?
2007-03-21T15:39:00.000Z,billy,eternaljoy, you're going to add a line to that file.
2007-03-21T15:40:00.000Z,eternaljoy,billy,want me to copy ans pastebin the whole file?
2007-03-21T15:40:00.000Z,eternaljoy,billy,ok whuch line?
2007-03-21T15:41:00.000Z,billy,eternaljoy," we're going to try a couple of different flavours, which will take a couple of reboots to see if we've gotten the right one.  it'll take a couple of steps, so please be patient."
2007-03-21T15:41:00.000Z,eternaljoy,billy,"im trying, ok"
2007-03-21T15:41:00.000Z,eternaljoy,billy,what next then?
2007-03-21T15:41:00.000Z,billy,eternaljoy,add this line `options snd-hda-intel model=3stack`.
2007-03-21T15:41:00.000Z,eternaljoy,billy,that file is loaded: gksudo gedit /etc/modprobe.d/alsa-base
2007-03-21T15:42:00.000Z,eternaljoy,billy,ad it anywhwre?
2007-03-21T15:42:00.000Z,eternaljoy,billy,ok done. reboot now?
2007-03-21T15:42:00.000Z,billy,eternaljoy,save the file and reboot.
2007-03-21T15:42:00.000Z,eternaljoy,billy,ok brb
2007-03-21T15:45:00.000Z,eternaljoy,billy,no sound :(
2007-03-21T15:45:00.000Z,eternaljoy,billy,what now?
2007-03-21T15:45:00.000Z,billy,eternaljoy,we're going to try different flavours.  `gksudo gedit /etc/modprobe.d/alsa-base`
2007-03-21T15:46:00.000Z,eternaljoy,billy,ok delete the loine we added before?
2007-03-21T15:46:00.000Z,billy,eternaljoy,no.  simply replace '3stack' with 'm2-2'.
2007-03-21T15:47:00.000Z,eternaljoy,billy,ok rebooting
2007-03-21T15:49:00.000Z,eternaljoy,billy,no sound :(
2007-03-21T15:49:00.000Z,eternaljoy,billy,what now?
2007-03-21T15:49:00.000Z,billy,eternaljoy," again, we're going to try a different flavour.  `gksudo gedit /etc/modprobe.d/alsa-base`"
2007-03-21T15:49:00.000Z,eternaljoy,billy,now?
2007-03-21T15:50:00.000Z,billy,eternaljoy,replace the m2-2 with 5stack.
2007-03-21T15:50:00.000Z,eternaljoy,billy,5stack. ?  with . on end?
2007-03-21T15:50:00.000Z,billy,eternaljoy,no.  no .
2007-03-21T16:00:00.000Z,billy,eternaljoy, notebook eh?  that'd been pertinent.
2007-03-22T16:01:00.000Z,eternaljoy,billy,my sound worked perfect before.  the only prob I had was I needed to reboot 2-3 times before sound worked
2007-03-22T16:05:00.000Z,billy,eternaljoy,hope everything gets working right.  sorry I hosed your system.
2007-03-22T16:06:00.000Z,eternaljoy,billy,"its not what you do that counts, in the intent beghind it. and your intention were good.  ty anyway"
2007-03-22T15:46:00.000Z,eternaljoy,billy,im using 50000 for purposes here
2007-03-22T14:43:00.000Z,eternaljoy,billy,hello. thanksd for trying to help me and my sound earlier
2007-03-22T14:43:00.000Z,eternaljoy,billy,I hope you didnt feel too bad
2007-03-22T14:43:00.000Z,billy,eternaljoy,i'm still bummed over that.
2007-03-22T14:43:00.000Z,billy,eternaljoy,ever get it working?
2007-03-22T14:43:00.000Z,eternaljoy,billy,"no, pls dont be.  your intent was good and you tried very hard. its not what we do that counts as much as the intent behind it"
2007-03-22T14:44:00.000Z,eternaljoy,billy,i got it working again by reinstalling the sound drivers from default edgy install
2007-03-22T14:44:00.000Z,eternaljoy,billy,so i got sound again. so dont worry :)
2007-03-22T14:44:00.000Z,billy,eternaljoy,good.  still having to reboot to get the sound?
2007-03-22T14:45:00.000Z,eternaljoy,billy,crimsun gave me a command that put sound drivers back as it was.  and now i have sound.  the only bummer is that I have to reload ubuntu a few times to get sound. but i can live with it :P
2007-03-22T14:45:00.000Z,eternaljoy,billy,"yeah, a few times.  but sometimes im lucky and it works first boot"
2007-03-22T14:45:00.000Z,billy,eternaljoy,"well, that sucks, in my humble opinion.  you're wearing out your system just to get freakin' sound."
2007-03-22T14:45:00.000Z,eternaljoy,billy,"sometimes it works first boot, and others the 2nd or third boot"
2007-03-22T14:46:00.000Z,eternaljoy,billy,i have no choice :(   im not going to try to insyall anything again after 3 hours today :P
2007-03-22T14:46:00.000Z,billy,eternaljoy,i don't blame you.
2007-03-22T14:46:00.000Z,eternaljoy,billy,ill have to live with it
2007-03-22T14:46:00.000Z,eternaljoy,billy,"as i said, sometimes im lucky and it works first boot. eg, tonight i turned it on and sound worked first time :)"
2007-03-22T14:47:00.000Z,eternaljoy,billy,thanks a lot for today.  you were very patient and tried your best to help me.  i deeply appreciate it
2007-03-22T14:47:00.000Z,billy,eternaljoy," thanks.  but I still feel like I totally burned you.  I still have an idea, but I think we're both a little burnt out on it."
2007-03-22T14:48:00.000Z,billy,eternaljoy, is ALSA what you're using now?
2007-03-22T14:49:00.000Z,eternaljoy,billy,"well you didnt burn me as I said earlier, its your intent that counts.  you didnt purposely try to burn me. its was just an affect of good will."
2007-03-22T14:49:00.000Z,eternaljoy,billy,"the only thing different is when I right click on speaker icon and chose Preferences, it now has HDA intel Salsa mixer selceted"
2007-03-22T14:49:00.000Z,billy,eternaljoy,thanks for that.  really helps.  just curious.  is ALSA what's driving your sound?
2007-03-22T14:49:00.000Z,eternaljoy,billy,"after what we did, that wasnt available. and thats what causesd no sound I think"
2007-03-22T14:51:00.000Z,eternaljoy,billy,it says Salsa
2007-03-22T14:52:00.000Z,eternaljoy,billy,"when I right click on speaker icon and chose Preferences, it now has HDA intel Salsa mixer selceted"
2007-03-22T14:52:00.000Z,eternaljoy,billy,that wasnt there before
2007-03-22T14:52:00.000Z,billy,eternaljoy, that's good.  at least it's using ALSA now.
2007-03-22T14:54:00.000Z,billy,eternaljoy, I still think that adding a `options snd-hda-intel model=laptop` to `/etc/modprobe.d/alsa-base` may help though.  It'd be really easy to delete the line if it didn't work.
2007-03-22T14:55:00.000Z,eternaljoy,billy,what does options snd-hda-intel model=laptop do?
2007-03-22T14:55:00.000Z,eternaljoy,billy,we never tried that
2007-03-22T14:55:00.000Z,billy,eternaljoy,"tells your setup that you've got a laptop, basically."
2007-03-22T14:56:00.000Z,eternaljoy,billy,im too scared to change anything again :P
2007-03-22T14:56:00.000Z,billy,eternaljoy, well.  it's a far easier fix (just delete the line) than having to re-install modules.  :)
2007-03-22T14:59:00.000Z,billy,eternaljoy,have you opened it FTP *and* SMTP?
2007-03-22T14:59:00.000Z,eternaljoy,billy,its ktorrent port
2007-03-22T15:00:00.000Z,eternaljoy,billy,i think its called UDP or something
2007-03-22T15:00:00.000Z,billy,eternaljoy, there's an option especially for torrent programs in the drop down menu.
2007-03-22T15:00:00.000Z,eternaljoy,billy,what drop dwn menu?
2007-03-22T15:02:00.000Z,billy,eternaljoy,when you go to 'Add Rule' for Allow Service.
