date,from,to,text
2005-03-22T11:32:00.000Z,stuNNed,crimsun,"not bad, just watched a smoothwall install die on a 1000mb nic card and might be getting some work installing a linux server later on"
2005-03-22T11:32:00.000Z,stuNNed,crimsun,"and *really* impressed with how ubuntu is coming along, minus the crap of a power management my laptop has"
2005-03-22T12:28:00.000Z,stuNNed,crimsun,what should i use as cd burning app if i want to get rid of k3b?
2005-03-22T12:28:00.000Z,crimsun,stuNNed,graveman?
2005-03-22T12:39:00.000Z,stuNNed,crimsun,can graveman do iso's or just rely on nautilus for that?
2005-03-24T07:28:00.000Z,stuNNed,crimsun,is there alsa cvs available in ubuntu?
2005-03-24T07:29:00.000Z,crimsun,stuNNed,cvs? no.
2005-03-24T07:29:00.000Z,crimsun,stuNNed,1.0.8 is available in hoary/universe via the 'alsa-source' package.
2005-03-24T07:29:00.000Z,stuNNed,crimsun,"yes, my card just got 24-bit support but i have to patch against cvs to use it, i can wait i guess, would be nice though :)"
2005-03-24T07:43:00.000Z,stuNNed,crimsun,on my laptop with Hoary if i 'dmesg|grep -i dsdt' it says initrd doesn't have a dsdt patch when on bugzilla it says it does...
2005-03-24T07:48:00.000Z,stuNNed,crimsun,any ideas on the dsdt or just comment on the closed bug?
2005-03-24T07:49:00.000Z,crimsun,stuNNed,"sorry, could you point me to the bug #?"
2005-03-24T07:50:00.000Z,stuNNed,crimsun,https://bugzilla.ubuntu.com/show_bug.cgi?id=3379
2005-03-24T07:55:00.000Z,crimsun,stuNNed,"ok, will look in a bit, busy atm"
2005-03-24T07:57:00.000Z,stuNNed,crimsun,ok thanks
2005-04-08T11:33:00.000Z,crimsun,stuNNed,none. alsa-driver is the name of the source package.
2005-04-08T11:34:00.000Z,crimsun,stuNNed,what specifically are you looking for?
2005-04-08T11:34:00.000Z,stuNNed,crimsun,driver module
2005-04-08T11:34:00.000Z,crimsun,stuNNed,try using the alsa-source and alsa-base debs from experimental
2005-04-08T11:34:00.000Z,crimsun,stuNNed,I'm using them just fine (1.0.8+1.0.9rc2-1)
2005-04-08T11:35:00.000Z,stuNNed,crimsun,how can i get experimental?
2005-04-08T11:37:00.000Z,stuNNed,crimsun,?
2005-04-08T11:38:00.000Z,crimsun,stuNNed,it's fairly complicated (you can't use the debs directly)
2005-04-08T11:39:00.000Z,stuNNed,crimsun,can i make .debs from alsa-driver package?
2005-04-08T11:40:00.000Z,crimsun,stuNNed,"yes, if you tweak."
2005-04-08T11:40:00.000Z,crimsun,stuNNed,"however, the dependencies are fairly twisted.  I don't recommend it."
2005-04-08T11:40:00.000Z,stuNNed,crimsun,ok thanks
2005-04-08T11:40:00.000Z,stuNNed,crimsun,which contains the .ko file?
2005-04-08T11:40:00.000Z,stuNNed,crimsun,in regular hoary
2005-04-08T11:40:00.000Z,crimsun,stuNNed,the alsa-driver deb that you build from alsa-source
2005-04-08T11:41:00.000Z,crimsun,stuNNed,linux-image contains those
2005-04-08T11:41:00.000Z,stuNNed,crimsun,k thnx
2005-04-08T12:09:00.000Z,stuNNed,crimsun,i know it's probably not a good idea but going to stick with alsa-driver stable for now self compiled p16v support in 1.0.9rc2 seem broken
2005-04-08T12:11:00.000Z,crimsun,stuNNed,sure.  How is ca0106 in 1.0.9rc2 broken?
2005-04-08T12:12:00.000Z,crimsun,stuNNed,you have to use a corresponding 1.0.9rc2 libasound2 as well
2005-04-08T12:12:00.000Z,stuNNed,crimsun,no 24bit support for audigy2
2005-04-08T12:12:00.000Z,stuNNed,crimsun,"ah, so i need the libs as well? doh"
2005-04-08T12:36:00.000Z,stuNNed,crimsun,still broken it seems
2005-04-08T12:36:00.000Z,crimsun,stuNNed,what is?
2005-04-08T12:37:00.000Z,crimsun,stuNNed,1.0.9rc2?
2005-04-08T12:38:00.000Z,stuNNed,crimsun,"p16v support for audigy2, eys"
2005-04-08T12:38:00.000Z,stuNNed,crimsun,regular pcm works fine
2005-04-08T12:39:00.000Z,crimsun,stuNNed,and you've confirmed via cvs revisions that this is the case?
2005-04-08T12:39:00.000Z,stuNNed,crimsun,nope. just tried rc2
2005-04-08T12:40:00.000Z,stuNNed,crimsun,"it's not high priority really, i've submitted a big to gnome's bugzilla regarding gstreamer and custom sink to enable p16v but reckon should wait until at least it makes it into stable before following up on bug?"
2005-04-08T12:41:00.000Z,stuNNed,crimsun,p16v support in alsa for audigy2 that is (wait until stable)
2005-04-08T12:43:00.000Z,crimsun,stuNNed,"not sure how gst would really help there, besides being able to specify a virtual device."
2005-04-08T12:44:00.000Z,stuNNed,crimsun,as the custom sink is broken in gst and works in xine?
2005-04-08T12:45:00.000Z,crimsun,stuNNed,"afaik, the fact that p16v support even works in RC1 is a complete fluke, because it appears to be utterly broken"
2005-04-08T12:46:00.000Z,stuNNed,crimsun,"and broken it is in rc2 heh, i'll help jcdutton if i can"
2005-04-09T16:02:00.000Z,stuNNed,crimsun,"hi, how's it going? do you know how to load a custom dsdt in initrd?"
2005-04-09T16:02:00.000Z,stuNNed,crimsun,in hoary...
2005-04-20T13:31:00.000Z,stuNNed,crimsun,why did they remove the ndiswrapper page?
2005-04-20T13:31:00.000Z,crimsun,stuNNed,"they didn't, it's having difficulties. See the topic."
2005-04-28T13:37:00.000Z,crimsun,stuNNed,there's no one package that does.
2005-04-28T13:38:00.000Z,stuNNed,crimsun,i messed it up somehow is there a way to reset?  when i run dhclient it doesn't write the nameservers
2005-04-28T13:38:00.000Z,stuNNed,crimsun,i was helping troubleshoot the wireless network at school and installed pump and other junk
2005-04-28T13:41:00.000Z,stuNNed,crimsun,how to fix my /etc/resolv.conf so that it writes nameservers when using dhclint? :(
2005-04-28T13:42:00.000Z,crimsun,stuNNed,"you're not invoking dhclient manually, are you?"
2005-04-28T13:43:00.000Z,stuNNed,crimsun,yes
2005-04-28T13:43:00.000Z,stuNNed,crimsun,i am invoking dhclient manually
2005-04-28T13:43:00.000Z,crimsun,stuNNed,"err, why?"
2005-04-28T13:43:00.000Z,crimsun,stuNNed,the instance in /etc/network/interfaces doesn't work?
2005-04-28T13:44:00.000Z,stuNNed,crimsun,what is that?
2005-04-28T13:44:00.000Z,crimsun,stuNNed,that's the actual file.
2005-04-28T13:44:00.000Z,stuNNed,crimsun,ok
2005-05-04T14:49:00.000Z,stuNNed,crimsun,hi
2005-05-04T14:49:00.000Z,crimsun,stuNNed,hi
2005-05-12T14:09:00.000Z,stuNNed,crimsun,what to do after 'apt-get install alsa-source' to install 1.0.8 driver?
2005-05-12T14:25:00.000Z,stuNNed,crimsun,"figured it out lol, thanks to linkage"
2005-05-12T14:25:00.000Z,crimsun,stuNNed,weren't you using 1.0.8cvs anyhow?
2005-05-12T14:26:00.000Z,stuNNed,crimsun,um was using emu10k1 (oss) there for a bit then to ubuntu stock now 1.0.8
2005-05-12T14:26:00.000Z,stuNNed,crimsun,i couldn't get it to compile with cvscompile
2005-05-12T14:26:00.000Z,crimsun,stuNNed,hum. I could have sworn you were using ALSA 1.0.8+cvs at one point.
2005-05-12T14:27:00.000Z,stuNNed,crimsun,"think i tried at one point, was using 1.0.9rc1"
2005-05-12T14:27:00.000Z,stuNNed,crimsun,it's a shame actually emu10k1(oss) is a decent driver
2005-05-12T14:28:00.000Z,crimsun,stuNNed,of course it's decent; that's where the ALSA driver has its roots :)
2005-05-12T14:28:00.000Z,stuNNed,crimsun,ah
2005-05-13T10:33:00.000Z,stuNNed,crimsun,why when i save something to the desktop it doesn't show up?
2005-05-13T10:34:00.000Z,crimsun,stuNNed,in gnome?
2005-05-16T06:59:00.000Z,stuNNed,crimsun,"hi, is it normal behaviour that is i save something to the Desktop folder it doesn't show up on the desktop unless i refresh that folder in Nautilus?"
2005-05-16T07:00:00.000Z,crimsun,stuNNed,"I suppose that depends on the backend, which depends whether dnotify or inotify is used"
2005-05-16T07:00:00.000Z,stuNNed,crimsun,which do you use?
2005-05-16T07:01:00.000Z,crimsun,stuNNed,"I use inotify, because I'm using a pre-2.6.12"
2005-05-16T07:01:00.000Z,stuNNed,crimsun,so any previous uses dnotify?
2005-05-16T07:02:00.000Z,crimsun,stuNNed,Hoary's kernel does
2005-05-16T07:04:00.000Z,stuNNed,crimsun,"odd, using gtk's file save dialogue 90% of the time if i save a file to teh Desktop it doesn't show up unless i refresh in Nautilus"
2005-05-16T07:04:00.000Z,crimsun,stuNNed,my hunch is that dnotify+gamin are to blame
2005-05-16T07:05:00.000Z,stuNNed,crimsun,"oh, how to get rid of them?  this is an upgrade from Warty..."
2005-05-16T07:05:00.000Z,crimsun,stuNNed,you don't have any choice currently
2005-05-16T07:05:00.000Z,stuNNed,crimsun,can i go back to fam or is that a bad idea as well?
2005-05-16T07:06:00.000Z,stuNNed,crimsun,is a shame i'll just have to refresh nautilus to see what's on desktop w/out killing nautilus
2005-05-16T07:06:00.000Z,crimsun,stuNNed,bad idea to go back
2005-05-16T07:06:00.000Z,stuNNed,crimsun,"ok then, dangit"
2005-05-16T07:07:00.000Z,stuNNed,crimsun,"should i file a bug, upgrade to breezy, or just wait?"
2005-05-16T07:07:00.000Z,crimsun,stuNNed,"check bugzilla, certainly, but it's a better idea to wait"
2005-05-16T07:07:00.000Z,stuNNed,crimsun,"ok, dangit"
2005-06-04T08:20:00.000Z,stuNNed,crimsun,ping
2005-06-04T09:13:00.000Z,crimsun,stuNNed,pong
2005-06-04T09:15:00.000Z,stuNNed,crimsun,"remember we were talking about setting up two soundcards?  there is person in #creative could use some help with that, if you have a minute."
2005-06-04T09:15:00.000Z,crimsun,stuNNed,with ALSA?
2005-06-04T09:16:00.000Z,stuNNed,crimsun,"right now oss but maybe alsa later, could you join please?"
2005-06-04T09:16:00.000Z,crimsun,stuNNed,"have him ping me when he's dealing with ALSA, thanks"
2005-06-04T09:17:00.000Z,stuNNed,crimsun,"got it, thanks"
2005-11-17T07:25:00.000Z,crimsun,stuNNed,no
2005-11-17T07:25:00.000Z,stuNNed,crimsun,can't install captive with it?
