date,from,to,text
2006-01-21T14:07:00.000Z,mwe,mcdenyer,gedit hl2.reg and paste the text
2006-01-21T14:07:00.000Z,mwe,mcdenyer,then save it
2006-01-21T14:07:00.000Z,mwe,mcdenyer,or use another editor of your choice
2006-01-21T14:10:00.000Z,mcdenyer,mwe,how did it know where to put the hl2.reg file?
2006-01-21T14:12:00.000Z,mcdenyer,mwe,do i have to add something to myu source list for wine?
2006-01-21T14:12:00.000Z,mwe,mcdenyer,universe
2006-01-21T14:13:00.000Z,mcdenyer,mwe,?
2006-01-21T14:13:00.000Z,mcdenyer,mwe,okkk
2006-01-21T14:14:00.000Z,mcdenyer,mwe,when it syays regedit hl2.reg do i type sudo regedit hl2.reg?
2006-01-21T14:14:00.000Z,mcdenyer,mwe,cuase notihing happened really when i did it
2006-01-21T14:14:00.000Z,mcdenyer,mwe,and i get an error when i run wine
2006-01-21T14:15:00.000Z,mcdenyer,mwe,and i get an error when i run wine
2006-01-21T14:15:00.000Z,mwe,mcdenyer,what error?
2006-01-21T14:16:00.000Z,mcdenyer,mwe,well it wierd i run the orgram it it works fine and it finishes
2006-01-21T14:16:00.000Z,mcdenyer,mwe,and then a few seconds later errors pop uo in the temrinal
2006-01-21T14:16:00.000Z,mcdenyer,mwe,saying...
2006-01-21T14:17:00.000Z,mcdenyer,mwe,coundt save to registry branch..... :permission denied
2006-01-21T14:17:00.000Z,mcdenyer,mwe,wineserver: could not save reg branch to...
2006-01-21T14:17:00.000Z,mcdenyer,mwe,ok
2006-01-21T14:17:00.000Z,mwe,mcdenyer,I think you should run wine once first
2006-01-21T14:18:00.000Z,mwe,mcdenyer,wine notepad then try again after closing notepad
2006-01-21T14:18:00.000Z,mcdenyer,mwe,how do  i wine notepad?
2006-01-21T14:19:00.000Z,mcdenyer,mwe,ok i htink wine is working now
2006-01-21T14:19:00.000Z,mcdenyer,mwe,how do i do this next step?
2006-01-21T14:20:00.000Z,mwe,mcdenyer,what step?
2006-01-21T14:20:00.000Z,mwe,mcdenyer,did you do the wine regedit hl2.reg?
2006-01-21T14:20:00.000Z,mcdenyer,mwe,he needed dlls
2006-01-21T14:20:00.000Z,mwe,mcdenyer,err
2006-01-21T14:20:00.000Z,mwe,mcdenyer,regedit hl2.reg
2006-01-21T14:21:00.000Z,mcdenyer,mwe,yeah i tyoed sudo regedit hl2.reg
2006-01-21T14:21:00.000Z,mcdenyer,mwe,im at the part below that
2006-01-21T14:21:00.000Z,mwe,mcdenyer,it says to type wine steamInstall.exe
2006-01-21T14:21:00.000Z,mwe,mcdenyer,you'll have to dl it first of course
2006-01-21T14:22:00.000Z,mcdenyer,mwe,the part right above installaiton
2006-01-21T14:22:00.000Z,mcdenyer,mwe,the part wityh the needed dlls
2006-01-21T14:23:00.000Z,mwe,mcdenyer,download the dll files like it tells you to do
2006-01-21T14:23:00.000Z,mcdenyer,mwe,ok
2006-01-21T14:23:00.000Z,mcdenyer,mwe, i just dontk now where the wine folder is
2006-01-21T14:24:00.000Z,mwe,mcdenyer,I told you
2006-01-21T14:24:00.000Z,mcdenyer,mwe,i dont understand the linux folder tree
2006-01-21T14:24:00.000Z,mwe,mcdenyer,/home/mcdenyer/.wine
2006-01-21T14:24:00.000Z,mwe,mcdenyer,asuming that's your login name of course
2006-01-21T14:28:00.000Z,mcdenyer,mwe,ok dled them all
2006-01-21T14:28:00.000Z,mwe,mcdenyer,now put them where it tells you to
2006-01-21T14:30:00.000Z,mcdenyer,mwe,hmm is my hl2.reg file suposed to be in my home foldeR?
2006-01-21T14:30:00.000Z,mwe,mcdenyer,once you did regedit hl2.reg you don't need it anymore
2006-01-21T14:30:00.000Z,mwe,mcdenyer,asuming it succeeded
2006-01-21T14:31:00.000Z,mcdenyer,mwe,yes but im sasking if i created hl2.reg in the right folder?
2006-01-21T14:31:00.000Z,mwe,mcdenyer,it doesn't matter where you created it
2006-01-21T14:31:00.000Z,mwe,mcdenyer,just run regedit from the same directory
2006-01-21T14:31:00.000Z,mwe,mcdenyer,good
2006-01-21T14:32:00.000Z,mwe,mcdenyer,now go put the dll files in place
2006-01-21T14:32:00.000Z,mcdenyer,mwe,yes mcdenyer doesnt who up in the homefolder
2006-01-21T14:32:00.000Z,mwe,mcdenyer,I don't understand
2006-01-21T14:33:00.000Z,mcdenyer,mwe,i cnat find /home/mcdenyer
2006-01-21T14:33:00.000Z,mcdenyer,mwe,mcdenyer is myy account name
2006-01-21T14:34:00.000Z,mwe,mcdenyer,cd ~
2006-01-21T14:34:00.000Z,mwe,mcdenyer,then type pwd
2006-01-21T14:34:00.000Z,mwe,mcdenyer,that should bring you there
2006-01-21T14:34:00.000Z,mwe,mcdenyer,use nautilus or something if you're not comfortable with the command line
2006-01-21T14:36:00.000Z,mcdenyer,mwe,does this ~ mean hit enter lol ?
2006-01-21T14:36:00.000Z,mwe,mcdenyer,no
2006-01-21T14:36:00.000Z,mwe,mcdenyer,but in this case it has the same effect
2006-01-21T14:36:00.000Z,mwe,mcdenyer,it expands to the name of you homedir
2006-01-21T14:36:00.000Z,mcdenyer,mwe,now what?
2006-01-21T14:37:00.000Z,mwe,mcdenyer,put the dll files in place
2006-01-21T14:37:00.000Z,mwe,mcdenyer,please use a file manager
2006-01-21T14:37:00.000Z,mwe,mcdenyer,yes
2006-01-21T14:37:00.000Z,mcdenyer,mwe,ok i open the file manage
2006-01-21T14:37:00.000Z,mcdenyer,mwe,i hit home
2006-01-21T14:38:00.000Z,mwe,mcdenyer,and where are the dll files located?
2006-01-21T14:38:00.000Z,mcdenyer,mwe,on my desktop
2006-01-21T14:38:00.000Z,mcdenyer,mwe,but there is no mcdenyer folder in home
2006-01-21T14:39:00.000Z,mwe,mcdenyer,sigh
2006-01-21T14:39:00.000Z,mwe,mcdenyer,that is the name of your homedir
2006-01-21T14:39:00.000Z,mcdenyer,mwe,okok i got it
2006-01-21T14:39:00.000Z,mwe,mcdenyer,if you click home or whatever youre probably taken there
2006-01-21T14:40:00.000Z,mcdenyer,mwe,ok im now looking in mcdenyer
2006-01-21T14:40:00.000Z,mwe,mcdenyer,good
2006-01-21T14:40:00.000Z,mcdenyer,mwe,and all i see is desktop and hl2.reg
2006-01-21T14:40:00.000Z,mwe,mcdenyer,then go to the desktop and copy the dll files
2006-01-21T14:40:00.000Z,mcdenyer,mwe,they are zips
2006-01-21T14:41:00.000Z,mcdenyer,mwe,i have to extract them into the wine folder
2006-01-21T14:41:00.000Z,mcdenyer,mwe,but i cant find the wine folderr
2006-01-21T14:41:00.000Z,mwe,mcdenyer,you need to show hidden files
2006-01-21T14:41:00.000Z,mwe,mcdenyer,files beginning with a . are not shown by default
2006-01-21T14:41:00.000Z,mcdenyer,mwe,ok how do i change that/
2006-01-21T14:42:00.000Z,mwe,mcdenyer,or click or something or in the menu
2006-01-21T14:42:00.000Z,mcdenyer,mwe,ok got it
2006-01-21T14:42:00.000Z,mwe,mcdenyer,but you need to unzip them
2006-01-21T14:42:00.000Z,mwe,mcdenyer,is unzip installed?
2006-01-21T14:43:00.000Z,mwe,mcdenyer,what happens if you double click the zip file?
2006-01-21T14:43:00.000Z,mcdenyer,mwe,yea im able to unzip
2006-01-21T14:44:00.000Z,mwe,mcdenyer,good now figure out how to unzip to /home/mcdenyer/.wine/drive_c/windows/system
2006-01-21T14:49:00.000Z,mwe,mcdenyer,you can. the destination needs to be valid
2006-01-21T14:50:00.000Z,mwe,mcdenyer, you shouldn't use sudo for it in the first place
2006-01-21T14:50:00.000Z,mcdenyer,mwe,it is valid
2006-01-21T14:51:00.000Z,mwe,mcdenyer,unzip them to the desktop then. after that move them in place
2006-01-21T14:51:00.000Z,mcdenyer,mwe,ok
2006-01-21T14:52:00.000Z,mwe,mcdenyer,and no sudo
2006-01-21T14:53:00.000Z,mcdenyer,mwe,syas i need permissxion to move those files in
2006-01-21T14:53:00.000Z,mcdenyer,mwe,the whole wine folder is locked
2006-01-21T14:53:00.000Z,mcdenyer,mwe,im not using sudo i dont even have terminal ipened
2006-01-21T14:53:00.000Z,mcdenyer,mwe,opened*
2006-01-21T14:57:00.000Z,mwe,mcdenyer,where is the wine directory? is it in your homedir or what?
2006-01-21T14:57:00.000Z,mwe,mcdenyer,it should be
2006-01-21T14:57:00.000Z,mwe,mcdenyer,and you should own it
2006-01-21T14:57:00.000Z,mcdenyer,mwe,its in mcdenyer
2006-01-21T14:57:00.000Z,mwe,mcdenyer,and the name is .wine
2006-01-21T14:58:00.000Z,mwe,mcdenyer,is it owned by you? it should be
2006-01-21T14:58:00.000Z,mcdenyer,mwe,what do you mean owned?
2006-01-21T14:58:00.000Z,mcdenyer,mwe,its in my folder
2006-01-21T14:58:00.000Z,mwe,mcdenyer,I mean what I say. files have owners
2006-01-21T14:59:00.000Z,mwe,mcdenyer,you need properties or long listing or something. I'm not familiar with nautilus
2006-01-21T14:59:00.000Z,mcdenyer,mwe,it says tghe owner is root
2006-01-21T14:59:00.000Z,mwe,mcdenyer,why
2006-01-21T14:59:00.000Z,mwe,mcdenyer,that's wrong
2006-01-21T15:00:00.000Z,mwe,mcdenyer,did you run sudo wine or something?
2006-01-21T15:00:00.000Z,mcdenyer,mwe,i just did sudo get-apt install wine
2006-01-21T15:00:00.000Z,mwe,mcdenyer,what about wine notepad
2006-01-21T15:00:00.000Z,mwe,mcdenyer,that didn't happen to be sudo wine notepad?
2006-01-21T15:00:00.000Z,mcdenyer,mwe,i dont know what you mean by wine notepad
2006-01-21T15:00:00.000Z,mwe,mcdenyer,didn't you run wine notepad for testing like I told you to
2006-01-21T15:01:00.000Z,mcdenyer,mwe,no
2006-01-21T15:01:00.000Z,mwe,mcdenyer,so wine has not been run yet?
2006-01-21T15:01:00.000Z,mcdenyer,mwe,i did sudo wine thought like the site tole me to
2006-01-21T15:01:00.000Z,mcdenyer,mwe,no ive run it
2006-01-21T15:01:00.000Z,mwe,mcdenyer,that's bad info
2006-01-21T15:01:00.000Z,mcdenyer,mwe,it said run wine
2006-01-21T15:01:00.000Z,mwe,mcdenyer,you need to go to a terminal a change owner and group
2006-01-21T15:01:00.000Z,mcdenyer,mwe,and when i tried to run it witrhout sudo it didnt work
2006-01-21T15:02:00.000Z,mcdenyer,mwe,ok
2006-01-21T15:02:00.000Z,mwe,mcdenyer,never run wine with sudo
2006-01-21T15:02:00.000Z,mwe,mcdenyer,open a terminal
2006-01-21T15:02:00.000Z,mcdenyer,mwe,ok
2006-01-21T15:02:00.000Z,mwe,mcdenyer,tell me the output of 'pwd' witout quotes
2006-01-21T15:03:00.000Z,mcdenyer,mwe,what do you mean?
2006-01-21T15:03:00.000Z,mcdenyer,mwe,outpuit of pwd?
2006-01-21T15:03:00.000Z,mwe,mcdenyer,I mean type that command. pwd. then tell me the respons
2006-01-21T15:04:00.000Z,mwe,mcdenyer,not /home/mcdenyer ?
2006-01-21T15:04:00.000Z,mcdenyer,mwe,yes its /home/mcdenyer
2006-01-21T15:04:00.000Z,mwe,mcdenyer,good
2006-01-21T15:05:00.000Z,mcdenyer,mwe,ok i type sudo chown -r?
2006-01-21T15:06:00.000Z,mwe,mcdenyer,no
2006-01-21T15:06:00.000Z,mcdenyer,mwe,then i type mcdenyer .wine?
2006-01-21T15:06:00.000Z,mwe,mcdenyer,sudo chown -R mcdenyer:mcdenyer .wine
2006-01-21T15:06:00.000Z,mwe,mcdenyer,capital R
2006-01-21T15:06:00.000Z,mcdenyer,mwe,ok first sudo chown -R
2006-01-21T15:06:00.000Z,mwe,mcdenyer,no
2006-01-21T15:07:00.000Z,mwe,mcdenyer,type the whole thing
2006-01-21T15:07:00.000Z,mwe,mcdenyer,sudo chown -R mcdenyer:mcdenyer .wine
2006-01-21T15:07:00.000Z,mcdenyer,mwe,and then mcdenyer /wine?
2006-01-21T15:07:00.000Z,mcdenyer,mwe,ok ill justy copy it
2006-01-21T15:07:00.000Z,mwe,mcdenyer,no dammit
2006-01-21T15:07:00.000Z,mcdenyer,mwe,sudo chown -R mcdenyer:mcdenyer .wine
2006-01-21T15:07:00.000Z,mwe,mcdenyer,YES! you got it
2006-01-21T15:08:00.000Z,mcdenyer,mwe,ok  its all on one line in console
2006-01-21T15:08:00.000Z,mwe,mcdenyer,right
2006-01-21T15:08:00.000Z,mcdenyer,mwe,i mean its all on one line in temrinal
2006-01-21T15:08:00.000Z,mwe,mcdenyer,right
2006-01-21T15:08:00.000Z,mcdenyer,mwe,ok done
2006-01-21T15:08:00.000Z,mwe,mcdenyer,now tell me what 'ls -ld .wine' says
2006-01-21T15:09:00.000Z,mwe,mcdenyer,no quotes
2006-01-21T15:09:00.000Z,mcdenyer,mwe,mcdenyer@MarksBox:~$ ls  -ld .wine
2006-01-21T15:09:00.000Z,mwe,mcdenyer,good
2006-01-21T15:10:00.000Z,mwe,mcdenyer,now for a test type
2006-01-21T15:10:00.000Z,mwe,mcdenyer,wine notepad
2006-01-21T15:10:00.000Z,mwe,mcdenyer,tell me if it opens notepad
2006-01-21T15:10:00.000Z,mwe,mcdenyer,good just close notepad
2006-01-21T15:10:00.000Z,mcdenyer,mwe,but there notihign in it?
2006-01-21T15:11:00.000Z,mwe,mcdenyer,good just close notepad
2006-01-21T15:11:00.000Z,mwe,mcdenyer,good just close notepad
2006-01-21T15:11:00.000Z,mcdenyer,mwe,ok
2006-01-21T15:11:00.000Z,mwe,mcdenyer,I just wanted to know if wine works
2006-01-21T15:11:00.000Z,mwe,mcdenyer,now what did you type to get the hl2.reg in?
2006-01-21T15:11:00.000Z,mwe,mcdenyer,still have the file?
2006-01-21T15:12:00.000Z,mcdenyer,mwe,ok
2006-01-21T15:12:00.000Z,mcdenyer,mwe,i have the hl2.reg file in mcdenyer
2006-01-21T15:12:00.000Z,mwe,mcdenyer,"do you still have that file, hl2.reg?"
2006-01-21T15:12:00.000Z,mwe,mcdenyer,good
2006-01-21T15:12:00.000Z,mcdenyer,mwe,when i created it using terminal it made it there
2006-01-21T15:12:00.000Z,mwe,mcdenyer,type regedit hl2.reg
2006-01-21T15:13:00.000Z,mwe,mcdenyer,tell me if you get errors
2006-01-21T15:13:00.000Z,mcdenyer,mwe,no
2006-01-21T15:13:00.000Z,mcdenyer,mwe,but noithgn really happens
2006-01-21T15:13:00.000Z,mwe,mcdenyer,that's a good sign
2006-01-21T15:13:00.000Z,mcdenyer,mwe,ok
2006-01-21T15:13:00.000Z,mwe,mcdenyer,now you should be able to copy the dll files to the right place
2006-01-21T15:14:00.000Z,mcdenyer,mwe,y does the hl2.reg file not hve to be in the4 wuine folder
2006-01-21T15:14:00.000Z,mcdenyer,mwe,it seems to just kind of be floating in mcdenyer folde
2006-01-21T15:15:00.000Z,mwe,mcdenyer,you can delete it now
2006-01-21T15:15:00.000Z,mwe,mcdenyer,the regedit hl2.reg adds the info the the wine registry
2006-01-21T15:15:00.000Z,mcdenyer,mwe,hmm ok
2006-01-21T15:16:00.000Z,mcdenyer,mwe,ok next step
2006-01-21T15:16:00.000Z,mwe,mcdenyer,now copy the dll files to the right dir
2006-01-21T15:16:00.000Z,mwe,mcdenyer,/home/mcdenyer/.wine/drive_c/windows/system
2006-01-21T15:16:00.000Z,mwe,mcdenyer,after unzipping
2006-01-21T15:17:00.000Z,mcdenyer,mwe,yeah i unzipped and in the instructions it says make sure that the shlwapi.dll is bigger then 60k bytes
2006-01-21T15:17:00.000Z,mcdenyer,mwe,and rthe one i got is only 36 k bytes
2006-01-21T15:18:00.000Z,mwe,mcdenyer,I don't know why that is. google and find another one that has the right size then. or is it the zipped one thats 36k?
2006-01-21T15:19:00.000Z,mcdenyer,mwe,no the unzipped it 36k
2006-01-21T15:20:00.000Z,mwe,mcdenyer,then find one on google that has the right size
2006-01-21T15:25:00.000Z,mcdenyer,mwe,ok i have steam
2006-01-21T15:25:00.000Z,mcdenyer,mwe,its in my desktop in a folder called downloads
2006-01-21T15:25:00.000Z,mcdenyer,mwe,to install it do i just type wine steaminstall.exE?
2006-01-21T15:25:00.000Z,mwe,mcdenyer,and the correct dll files are in place?
2006-01-21T15:25:00.000Z,mcdenyer,mwe,yeah
2006-01-21T15:26:00.000Z,mcdenyer,mwe,i have to get the shlwapi later
2006-01-21T15:26:00.000Z,mwe,mcdenyer,and the correct sized one too?
2006-01-21T15:26:00.000Z,mcdenyer,mwe,it hard to find a free dll
2006-01-21T15:26:00.000Z,mwe,mcdenyer,you can't instal without it
2006-01-21T15:26:00.000Z,mcdenyer,mwe,i have to join a forum and request it lol
2006-01-21T15:26:00.000Z,mcdenyer,mwe,sucks\
2006-01-21T15:26:00.000Z,mwe,mcdenyer,why
2006-01-21T15:26:00.000Z,mwe,mcdenyer,what about good
2006-01-21T15:26:00.000Z,mcdenyer,mwe,good?
2006-01-21T15:26:00.000Z,mwe,mcdenyer,goodle
2006-01-21T15:26:00.000Z,mwe,mcdenyer,google dammit
2006-01-21T15:27:00.000Z,mcdenyer,mwe,yeah i googled it
2006-01-21T15:28:00.000Z,mwe,mcdenyer,do you have windows?
2006-01-21T15:28:00.000Z,mwe,mcdenyer,maybe you can find it there and copy it over
2006-01-21T15:31:00.000Z,mwe,mcdenyer,I found it for you
2006-01-21T15:32:00.000Z,mwe,mcdenyer,ping
2006-01-21T15:36:00.000Z,mwe,mcdenyer,hey
2006-01-21T15:47:00.000Z,mwe,mcdenyer,http://www.dll-downloads.com/downloadnow.asp?mirror=2
2006-01-21T15:48:00.000Z,mwe,mcdenyer,that's the correct one
2006-01-21T15:48:00.000Z,mwe,mcdenyer,at least it's larger than 60k
2006-01-21T15:48:00.000Z,mwe,mcdenyer,http://www.dll-downloads.com/downloadnow.asp?mirror=2
2006-01-21T15:48:00.000Z,mwe,mcdenyer,that's the correct one
2006-01-21T15:48:00.000Z,mcdenyer,mwe,ok ty vm
2006-01-21T15:48:00.000Z,mwe,mcdenyer,at least it's larger than 60k
2006-01-21T15:53:00.000Z,mcdenyer,mwe,how did u get to that file i cant find it and that url u sent me wont work
2006-01-21T15:53:00.000Z,mwe,mcdenyer,I went here http://www.dll-downloads.com/hosts.asp?shlwapi.zip used the second mirror
2006-01-21T15:58:00.000Z,mcdenyer,mwe,ok
2006-01-21T15:58:00.000Z,mcdenyer,mwe,i have a q
2006-01-21T15:58:00.000Z,mcdenyer,mwe,im trying to figure out the whole filesystem
2006-01-21T15:58:00.000Z,mcdenyer,mwe,when u first open temrinal where are you?
2006-01-21T15:59:00.000Z,mwe,mcdenyer,your homedir
2006-01-21T15:59:00.000Z,mcdenyer,mwe,ok and how do you change where uare
2006-01-21T15:59:00.000Z,mwe,mcdenyer,type 'pwd' to see where you are
2006-01-21T15:59:00.000Z,mwe,mcdenyer,cd
2006-01-21T15:59:00.000Z,mcdenyer,mwe,ok what does cd do?
2006-01-21T16:00:00.000Z,mwe,mcdenyer,changes working directory
2006-01-21T16:00:00.000Z,mcdenyer,mwe,it takes u back to your home?
2006-01-21T16:00:00.000Z,mwe,mcdenyer,like cd / will put you in the root dir
2006-01-21T16:00:00.000Z,mwe,mcdenyer,not if you type a path
2006-01-21T16:00:00.000Z,mwe,mcdenyer,ls. then cd and the name of some folder
2006-01-21T16:01:00.000Z,mcdenyer,mwe,ok lets say i want to get into my dowloads folder which is on my desktop
2006-01-21T16:01:00.000Z,mcdenyer,mwe,what wouldi  type?
2006-01-21T16:02:00.000Z,mcdenyer,mwe,i tried cd /desktop/downloads and it didnt owrk
2006-01-21T16:03:00.000Z,mwe,mcdenyer,cd desktop/downloads. it's case sensitive though
2006-01-21T16:03:00.000Z,mcdenyer,mwe,ok
2006-01-21T16:03:00.000Z,mwe,mcdenyer,you need to cap the names as need
2006-01-21T16:04:00.000Z,mcdenyer,mwe,sweet i am now installing steam
2006-01-21T16:04:00.000Z,mwe,mcdenyer,good
2006-01-21T16:04:00.000Z,mwe,mcdenyer,with cd you can type half the name then tab to complete it. like cd Des<tab>
2006-01-21T16:05:00.000Z,mcdenyer,mwe,hmm ok
2006-01-21T16:05:00.000Z,mcdenyer,mwe,where hsouldi install steam to?
2006-01-21T16:05:00.000Z,mcdenyer,mwe,is shows windows directories
2006-01-21T16:05:00.000Z,mwe,mcdenyer,default location I guess
2006-01-21T16:05:00.000Z,mcdenyer,mwe,well the default is c/programfiles
2006-01-21T16:05:00.000Z,mcdenyer,mwe,like windows
2006-01-21T16:13:00.000Z,mwe,mcdenyer,you need to do all the rest of the tutorial
2006-01-21T16:10:00.000Z,mcdenyer,mwe,lol i justy installed steam to my c drive but i dont know where that even is
2006-01-21T16:11:00.000Z,mcdenyer,mwe,and i need to know where it is so i can run steam
2006-01-21T16:18:00.000Z,mwe,mcdenyer,the steam tutorial is outdated on one point
2006-01-21T16:18:00.000Z,mcdenyer,mwe,im just tyring to figure out where i installed it to
2006-01-21T16:19:00.000Z,mwe,mcdenyer,yes
2006-01-21T16:19:00.000Z,mwe,mcdenyer,you can't edit the cofig like it says though
2006-01-21T16:19:00.000Z,mwe,mcdenyer,wine doesn't have that file anymore
2006-01-21T16:20:00.000Z,mwe,mcdenyer,to find steam just peek around in ~/.wine/drive_c/Program Files/
2006-01-21T16:20:00.000Z,mwe,mcdenyer,oe ~/.wine/drive_c/
2006-01-21T16:23:00.000Z,mcdenyer,mwe,how do i put in spaces for folder names in terminal'?
2006-01-21T16:23:00.000Z,mwe,mcdenyer,use quotes
2006-01-21T16:23:00.000Z,mwe,mcdenyer,'program files' or whatever
2006-01-21T16:24:00.000Z,mwe,mcdenyer,and again use caps where needed
2006-01-21T16:25:00.000Z,mcdenyer,mwe,cd '.wine/drive_c/Program Files/Steam'
2006-01-21T16:25:00.000Z,mcdenyer,mwe,like that?
2006-01-21T16:25:00.000Z,mwe,mcdenyer,yeah
2006-01-21T16:25:00.000Z,mwe,mcdenyer,you can't edit the config like the tutorial says though
2006-01-21T16:25:00.000Z,mwe,mcdenyer,it's outdated
2006-01-21T16:26:00.000Z,mcdenyer,mwe,lame
2006-01-21T16:26:00.000Z,mwe,mcdenyer,what?
2006-01-21T16:27:00.000Z,mcdenyer,mwe,thats the tut is outdated
2006-01-21T16:27:00.000Z,mwe,mcdenyer,yeah. I'll help you though
2006-01-21T16:27:00.000Z,mwe,mcdenyer,in the terminal use tab to complete the folder names for you
2006-01-21T16:28:00.000Z,mcdenyer,mwe,im ognna restart brb
2006-01-22T07:54:00.000Z,mcdenyer,mwe,hello
2006-01-23T06:10:00.000Z,mwe,mcdenyer,you said steam stalled upon installing
2006-01-23T17:16:00.000Z,mwe,mcdenyer,use synaptic
2006-01-23T17:16:00.000Z,mwe,mcdenyer,or sudo apt-get install foobar
2006-01-23T17:16:00.000Z,mcdenyer,mwe,what if the program was installed in wine?
2006-01-23T17:17:00.000Z,mwe,mcdenyer,use winecfg
2006-01-23T17:18:00.000Z,mwe,mcdenyer,I guess you didn't get steam to work?
2006-01-23T17:18:00.000Z,mcdenyer,mwe,no
2006-01-23T17:18:00.000Z,mcdenyer,mwe,looking for diff tutoiral
2006-01-23T17:18:00.000Z,mcdenyer,mwe,ill brb and ill show u what happebned
2006-01-23T17:27:00.000Z,mcdenyer,mwe,ok
2006-01-23T17:27:00.000Z,mcdenyer,mwe,well the install went good
2006-01-23T17:27:00.000Z,mcdenyer,mwe,and then i tried to run it
2006-01-23T17:27:00.000Z,mcdenyer,mwe,and it started up and started to update steam and then it just stopped
2006-01-23T17:27:00.000Z,mcdenyer,mwe,and i got some errors in console
2006-01-23T17:28:00.000Z,mcdenyer,mwe,i mean in terminal
2006-01-23T17:28:00.000Z,mcdenyer,mwe,im going to just try again and try different dlls
2006-01-23T17:29:00.000Z,mwe,mcdenyer,"did you update the dll references you were supposed to do in the config file, but which you couldn't because the tutorial is outdated?"
2006-01-23T17:29:00.000Z,mcdenyer,mwe,btw i foud the dlls on a windows pc but some of them are .dl_ not .dll
2006-01-23T17:29:00.000Z,mwe,mcdenyer,"did you update the dll references you were supposed to do in the config file, but which you couldn't because the tutorial is outdated?"
2006-01-23T17:29:00.000Z,mcdenyer,mwe,no :P
2006-01-23T17:30:00.000Z,mwe,mcdenyer,you need to
2006-01-23T17:30:00.000Z,mwe,mcdenyer,use winecfg though
2006-01-23T17:30:00.000Z,mcdenyer,mwe,ok can u help me do that?
2006-01-23T17:30:00.000Z,mwe,mcdenyer,or it wont work
2006-01-23T17:30:00.000Z,mcdenyer,mwe,ok is that a different wine i need to get?
2006-01-23T17:30:00.000Z,mwe,mcdenyer,just run winecfg from the terminal
