date,from,to,text
2009-06-07T06:11:00.000Z,thiebaude,sebsebseb,ok
2009-06-07T06:12:00.000Z,thiebaude,sebsebseb,thats a good read
2009-06-07T06:12:00.000Z,sebsebseb,thiebaude,indeed it is
2009-06-07T06:13:00.000Z,thiebaude,sebsebseb,i miss ubuntu
2009-06-07T19:19:00.000Z,thiebaude,sebsebseb,hi
2009-06-08T06:39:00.000Z,thiebaude,sebsebseb,did that guy ever come back?
2009-06-08T06:40:00.000Z,sebsebseb,thiebaude,which?
2009-06-08T06:41:00.000Z,sebsebseb,thiebaude,"there was a guy who came back, but  pm for details"
2009-06-08T06:41:00.000Z,sebsebseb,thiebaude,off topic
2009-06-08T20:03:00.000Z,thiebaude,sebsebseb,i agree with that
2009-06-08T20:12:00.000Z,thiebaude,sebsebseb,where can i get the 2.6.30 kernel from?
2009-06-08T20:13:00.000Z,sebsebseb,thiebaude,there should be a PPA
2009-06-08T20:13:00.000Z,sebsebseb,thiebaude,np
2009-06-09T06:22:00.000Z,thiebaude,sebsebseb,goto sleep
2009-06-09T06:22:00.000Z,sebsebseb,thiebaude,not yet and wrong channel
2009-06-10T19:10:00.000Z,thiebaude,sebsebseb,howdy
2009-06-10T19:11:00.000Z,sebsebseb,thiebaude,and ascheel  hi
2009-06-13T07:48:00.000Z,thiebaude,sebsebseb,you there
2009-06-13T07:49:00.000Z,sebsebseb,thiebaude,yes
2009-06-13T22:20:00.000Z,sebsebseb,thiebaude,well cairodock is meant to be like the best dock
2009-06-13T22:20:00.000Z,thiebaude,sebsebseb,", webpigeon_laptop, thanks"
2009-06-13T22:21:00.000Z,sebsebseb,thiebaude,np
2009-06-14T02:45:00.000Z,thiebaude,sebsebseb,haha
2009-06-15T22:19:00.000Z,thiebaude,sebsebseb,yo
2009-06-15T22:19:00.000Z,sebsebseb,thiebaude,hi
2009-06-17T03:43:00.000Z,thiebaude,sebsebseb,hi
2009-06-17T03:43:00.000Z,sebsebseb,thiebaude,hi
2009-06-17T03:44:00.000Z,thiebaude,sebsebseb,"i want to invite you someplace, btw offtopic"
2009-06-18T03:26:00.000Z,sebsebseb,thiebaude,hi
2009-06-22T21:24:00.000Z,thiebaude,sebsebseb,hi
2009-06-22T21:25:00.000Z,sebsebseb,thiebaude,hi
2009-06-22T21:31:00.000Z,sebsebseb,thiebaude,hummm  hardly anything to thank me for
2009-06-22T21:32:00.000Z,thiebaude,sebsebseb,thats true
2009-06-22T21:34:00.000Z,thiebaude,sebsebseb,ok
2009-06-25T08:21:00.000Z,thiebaude,sebsebseb,hi mate
2009-06-25T08:21:00.000Z,sebsebseb,thiebaude,hello
2009-06-26T22:54:00.000Z,sebsebseb,thiebaude,maybe a ppa?
2009-06-26T22:55:00.000Z,thiebaude,sebsebseb,yea
2009-06-26T22:56:00.000Z,thiebaude,sebsebseb,im looking for a .deb for 2.6.31 kernel
2009-07-03T05:04:00.000Z,thiebaude,sebsebseb,hi
2009-07-03T05:05:00.000Z,sebsebseb,thiebaude,hello
2009-07-05T00:49:00.000Z,thiebaude,sebsebseb,hi
2009-07-05T00:49:00.000Z,sebsebseb,thiebaude,hi
2009-07-12T07:05:00.000Z,thiebaude,sebsebseb,wassup
2009-07-12T07:09:00.000Z,sebsebseb,thiebaude,hi
2009-07-16T04:22:00.000Z,thiebaude,sebsebseb,hi
2009-07-16T04:23:00.000Z,sebsebseb,thiebaude,hi
2009-07-16T04:33:00.000Z,sebsebseb,thiebaude,it won't in 9.04
2009-07-16T04:33:00.000Z,sebsebseb,thiebaude,"also I guess 9.10 will have a proper Firefox 3.5 in it,  not a version of  the development  version"
2009-07-16T04:33:00.000Z,thiebaude,sebsebseb,sounds cool
2009-07-16T04:36:00.000Z,sebsebseb,thiebaude,yep Iceweasel since the Debian and Mozilla disagreements
2009-07-16T04:37:00.000Z,sebsebseb,thiebaude,lack of plugins?
2009-07-16T04:37:00.000Z,thiebaude,sebsebseb,wont play wmv. videos
2009-07-16T04:38:00.000Z,sebsebseb,thiebaude,there's a repo in Debian I think for the propritary stuff
2009-07-16T04:38:00.000Z,thiebaude,sebsebseb,yep i tried it and also fonts were way too small
2009-07-16T04:38:00.000Z,thiebaude,sebsebseb,im staying with 9.04
2009-07-16T04:39:00.000Z,sebsebseb,thiebaude,no your not :D  you will upgrade to 9.10 when it's out and so on
2009-07-16T04:39:00.000Z,thiebaude,sebsebseb,"ok, you got me on that one"
2009-07-16T05:32:00.000Z,thiebaude,sebsebseb,im going for it
2009-07-17T22:50:00.000Z,thiebaude,sebsebseb,hi
2009-07-18T01:19:00.000Z,sebsebseb,thiebaude, Kreg-Work   bootcamp is for Windows not Ubuntu
2009-07-18T01:26:00.000Z,thiebaude,sebsebseb,i agree
2009-07-18T10:18:00.000Z,thiebaude,sebsebseb,"see you later,mate"
2009-07-19T07:21:00.000Z,sebsebseb,thiebaude,"_u2pop   which is really for  more experienced users that know what they are doing, in case something goes wrong"
2009-07-19T07:21:00.000Z,thiebaude,sebsebseb,very true
2009-07-19T07:38:00.000Z,thiebaude,sebsebseb,"support is a big deal, i agree"
2009-07-19T07:44:00.000Z,thiebaude,sebsebseb,"he left, he said ubuntu coming soon,lol"
2009-07-19T07:45:00.000Z,sebsebseb,thiebaude,"oh well, but long live KDE 3 :)"
2009-07-19T07:45:00.000Z,thiebaude,sebsebseb,yep
2009-07-27T20:13:00.000Z,thiebaude,sebsebseb,wassup
2009-07-27T22:08:00.000Z,thiebaude,sebsebseb,i agree
2009-07-27T22:13:00.000Z,sebsebseb,thiebaude,busted :D
2009-07-27T22:13:00.000Z,thiebaude,sebsebseb,haha
2009-07-27T22:14:00.000Z,thiebaude,sebsebseb,"offtopic, but i vant help it,lol"
2009-08-01T07:34:00.000Z,thiebaude,sebsebseb,and i noticed that is at the end of the boot file
2009-08-01T07:34:00.000Z,sebsebseb,thiebaude,boot file?  you mean menu.lst file?
2009-08-01T07:52:00.000Z,sebsebseb,thiebaude, mehul_yadav   maybe the version of Flash in the repo is  good enough now even for 64bit
2009-08-01T07:53:00.000Z,thiebaude,sebsebseb,i agree
2009-08-01T07:53:00.000Z,sebsebseb,thiebaude,  mehul_yadav  well really the repo Flash would be good enough for most
2009-08-01T07:59:00.000Z,sebsebseb,thiebaude,don't tell people to gksudo firefox
2009-08-01T08:01:00.000Z,thiebaude,sebsebseb,but dont you open graphical programs from the terminal with gksudo not sudo
2009-08-01T08:01:00.000Z,sebsebseb,thiebaude,"yes, but only  programs that you have a reason to  do that to,  so not Firefox"
2009-08-01T08:01:00.000Z,thiebaude,sebsebseb,"cool , i didn't know that"
2009-08-03T04:04:00.000Z,thiebaude,sebsebseb,thanks
2009-08-18T19:55:00.000Z,sebsebseb,thiebaude,he got kicked
2009-08-24T01:19:00.000Z,thiebaude,sebsebseb,hi
2009-08-24T01:19:00.000Z,sebsebseb,thiebaude,hi
2009-08-29T08:10:00.000Z,thiebaude,sebsebseb,wake up
2009-08-30T09:09:00.000Z,thiebaude,sebsebseb,wake-up
2009-08-30T09:11:00.000Z,sebsebseb,thiebaude,still am
2009-08-30T09:12:00.000Z,sebsebseb,thiebaude,awake
2009-09-01T03:03:00.000Z,sebsebseb,thiebaude,your from USA
2009-09-02T06:52:00.000Z,sebsebseb,thiebaude,xfix in recovery mode?  and then x may work again?
2009-09-02T06:52:00.000Z,sebsebseb,thiebaude,and re install any graphics card driver
2009-09-02T06:53:00.000Z,sebsebseb,thiebaude,no need to go pm
2009-09-02T06:54:00.000Z,sebsebseb,thiebaude,recovery mode  from the Grub boot loader
2009-09-02T06:54:00.000Z,sebsebseb,thiebaude,well xfix will put things back to default when it comes to x
2009-09-02T06:55:00.000Z,sebsebseb,thiebaude,the Intel stuff
2009-09-02T06:55:00.000Z,sebsebseb,thiebaude,is fixed in Karmic
2009-09-02T06:56:00.000Z,sebsebseb,thiebaude,well the common one for 9.04
2009-09-02T07:07:00.000Z,thiebaude,sebsebseb,do you mean recovery mode from the live cd?
2009-09-02T07:07:00.000Z,sebsebseb,thiebaude,no  from the Grub boot loader
2009-09-02T07:08:00.000Z,sebsebseb,thiebaude,heh
2009-09-02T07:08:00.000Z,sebsebseb,thiebaude,what?
2009-09-02T07:09:00.000Z,thiebaude,sebsebseb,you said grub boot loader
2009-09-02T07:09:00.000Z,sebsebseb,thiebaude,I assume you already know what Grub is by the way
2009-09-02T07:09:00.000Z,thiebaude,sebsebseb,oh yea thanks
2009-09-02T07:10:00.000Z,sebsebseb,thiebaude,there should be an option  for recovery mode on it
2009-09-02T07:19:00.000Z,thiebaude,sebsebseb,i'll re-boot to see if it works
2009-09-02T07:19:00.000Z,sebsebseb,thiebaude,ok
2009-09-02T07:20:00.000Z,sebsebseb,thiebaude,no probs
2009-09-02T09:14:00.000Z,thiebaude,sebsebseb,everything is working great
2009-09-02T09:14:00.000Z,sebsebseb,thiebaude,"good, but did you put  on a graphics card driver again?"
2009-09-02T09:15:00.000Z,thiebaude,sebsebseb,i did a complete re-install of everything and then edited my xorg.conf
2009-09-02T09:15:00.000Z,sebsebseb,thiebaude,uh of everything?  as in the whole of Ubuntu?
2009-09-02T09:15:00.000Z,sebsebseb,thiebaude,hmm
2009-09-02T09:15:00.000Z,sebsebseb,thiebaude,well you didn't really need to do that I think
2009-09-02T09:16:00.000Z,thiebaude,sebsebseb,"what happened last time was when i was half way through with updates, my mouse froze"
2009-09-02T09:16:00.000Z,sebsebseb,thiebaude,sudo apt-get install ubuntu-restricted-extras
2009-09-02T09:17:00.000Z,sebsebseb,thiebaude,ah ok
2009-09-02T09:17:00.000Z,sebsebseb,thiebaude,well  that command will take care of  most of that stuff for you
2009-09-02T09:17:00.000Z,sebsebseb,thiebaude,"and synaptic is so  slow, compared to  the shell"
2009-09-02T09:18:00.000Z,sebsebseb,thiebaude,or terminal the other name  for it
2009-09-02T09:18:00.000Z,sebsebseb,thiebaude,yep  about 10 or 15 seconds boot up
2009-09-02T09:20:00.000Z,thiebaude,sebsebseb,someone asked me earlier whats new in 9.10 and i gave him a list of whats new
2009-09-02T09:20:00.000Z,sebsebseb,thiebaude,there are wiki pages
2009-09-02T09:20:00.000Z,sebsebseb,thiebaude,for each alpha
2009-09-02T23:57:00.000Z,sebsebseb,thiebaude,oh that's what you were doing  yesterday or whenever it was?
2009-09-02T23:57:00.000Z,sebsebseb,thiebaude,last night even
2009-09-02T23:57:00.000Z,thiebaude,sebsebseb,after i installed 9.04 i forgot to edit xorg.conf
2009-09-02T23:58:00.000Z,thiebaude,sebsebseb,then half way through the updates my mouse froze
2009-09-03T23:05:00.000Z,thiebaude,sebsebseb,i just installed 9.10
2009-09-03T23:06:00.000Z,sebsebseb,thiebaude,ok
2009-09-05T06:41:00.000Z,sebsebseb,thiebaude,I think he knows what Ibex is
2009-09-05T06:42:00.000Z,sebsebseb,thiebaude,he knows wha 8.10 and 9.04 are
2009-09-05T06:44:00.000Z,thiebaude,sebsebseb,how is it going with your new install?
2009-09-05T06:44:00.000Z,sebsebseb,thiebaude,new install??
2009-09-05T06:45:00.000Z,sebsebseb,thiebaude,ok and off topic for in here
2009-09-08T22:19:00.000Z,sebsebseb,thiebaude,why were you called the other name?
2009-09-08T22:20:00.000Z,thiebaude,sebsebseb,i wanted something new
2009-09-08T22:20:00.000Z,thiebaude,sebsebseb,but thats not for me
2009-09-08T22:20:00.000Z,sebsebseb,thiebaude,proggrammer?
2009-09-08T22:21:00.000Z,thiebaude,sebsebseb,yes
2009-09-08T22:21:00.000Z,sebsebseb,thiebaude,What's wrong with your current name and does it have a meaning?
2009-09-08T22:22:00.000Z,thiebaude,sebsebseb,"yea, thats why i switched it back, was just trying out the other name,-its not me and i dont want to lose my current name"
2009-09-08T22:22:00.000Z,sebsebseb,thiebaude,ok
2009-09-11T23:41:00.000Z,thiebaude,sebsebseb,wassup
2009-09-11T23:41:00.000Z,sebsebseb,thiebaude,nm
2009-09-12T04:37:00.000Z,thiebaude,sebsebseb,2 days ago someone came in here with big problems with wubi
2009-09-12T04:43:00.000Z,sebsebseb,thiebaude,"it used to be unoffical, but then as of I think it's 9.04 it becomes  offical"
2009-09-12T04:44:00.000Z,sebsebseb,thiebaude,"9.04,  no I think 8.04 actsaully"
2009-09-12T04:44:00.000Z,thiebaude,sebsebseb,someone told me that yesterday
2009-09-12T04:45:00.000Z,thiebaude,sebsebseb,when i uninstalled wubi before i had to do more than delete that from windows
2009-09-12T04:51:00.000Z,thiebaude,sebsebseb,it seems a safety blanket
2009-09-12T04:53:00.000Z,sebsebseb,thiebaude,A virtual machine  of Ubuntu would be like that
2009-09-14T02:48:00.000Z,sebsebseb,thiebaude,hi
2009-09-14T02:47:00.000Z,thiebaude,sebsebseb,hello
2009-09-14T07:19:00.000Z,thiebaude,sebsebseb,he left
2009-09-14T07:19:00.000Z,sebsebseb,thiebaude,I just saw
2009-09-18T06:02:00.000Z,thiebaude,sebsebseb,"offtopic, but i get my built computer next week"
2009-09-18T06:02:00.000Z,sebsebseb,thiebaude,your building a computer next week?
2009-09-18T06:02:00.000Z,thiebaude,sebsebseb,a friend of the family
2009-09-18T06:24:00.000Z,thiebaude,sebsebseb,i was quilty of offtopic too
2009-09-18T06:25:00.000Z,sebsebseb,thiebaude,"Yeah you are a lot,  now if I was op I might have to ban you from the channal for a long  time  as a result :D you know I am joking"
2009-09-22T02:42:00.000Z,thiebaude,sebsebseb,where can i get a list of hardware that ubuntu supports?
2009-09-24T01:28:00.000Z,thiebaude,sebsebseb,i got everything set-up
2009-09-24T01:28:00.000Z,sebsebseb,thiebaude,ok
2009-09-24T08:27:00.000Z,thiebaude,sebsebseb,no
2009-09-24T08:27:00.000Z,thiebaude,sebsebseb,its past extended support
2009-09-24T08:27:00.000Z,sebsebseb,thiebaude,"yes that's what I thought, so what's this about frybye  having to  prepare  computers for Windows 2000?"
2009-09-27T20:23:00.000Z,thiebaude,sebsebseb,i agree
2009-10-01T23:55:00.000Z,sebsebseb,thiebaude,ty
2009-10-01T23:55:00.000Z,thiebaude,sebsebseb,"np, man"
2009-10-01T23:56:00.000Z,sebsebseb,thiebaude,"second time today that I got the spelling wrong for a factoid like that, odd"
2009-10-01T23:56:00.000Z,thiebaude,sebsebseb,i use to do the one t
2009-10-02T00:00:00.000Z,sebsebseb,thiebaude,"I did updates today, so I guess I am on the beta"
2009-10-02T00:00:00.000Z,thiebaude,sebsebseb,exactly
2009-10-02T00:00:00.000Z,sebsebseb,thiebaude,I told it to update myself :)
2009-10-02T00:01:00.000Z,thiebaude,sebsebseb,"i have bugs , but they are not show stoppers"
2009-10-03T01:33:00.000Z,thiebaude,sebsebseb,you tried to help anyway
2009-10-03T01:33:00.000Z,sebsebseb,thiebaude,"true, also I was on the verge of  suggesting he joined #ubuntu-de since he  seems to like his Germen"
2009-10-06T04:54:00.000Z,sebsebseb,thiebaude,"yes, but I think things might be a little differnet for Windows 7 hmm"
2009-11-01T20:09:00.000Z,thiebaude,sebsebseb,it sure is faster with a fresh install
2009-11-08T05:30:00.000Z,thiebaude,sebsebseb,im now having issues with 9.10
2009-11-08T05:31:00.000Z,sebsebseb,thiebaude,Clean install or upgrade?  What issues?
2009-11-08T05:31:00.000Z,thiebaude,sebsebseb,"after i install the nvidia drivers that ubuntu offered me, when i restart, before i get to login i get a prompt"
2009-11-08T05:32:00.000Z,thiebaude,sebsebseb,i have to run linux mint 7 for right now
2009-11-08T05:32:00.000Z,sebsebseb,thiebaude,oh ok
2009-11-08T05:34:00.000Z,sebsebseb,thiebaude,shoudn't matter
2009-11-08T06:25:00.000Z,thiebaude,sebsebseb,the problem i had i fixed it
2009-11-08T06:26:00.000Z,sebsebseb,thiebaude,How?
2009-11-25T00:12:00.000Z,sebsebseb,thiebaude,hi
2009-11-25T00:39:00.000Z,sebsebseb,thiebaude,"I will lose sound  from the host, if I do a virtual machine with 9.10"
2009-11-25T00:39:00.000Z,thiebaude,sebsebseb,ahh ok i see
2009-11-25T00:40:00.000Z,sebsebseb,thiebaude,"I will also be dumping this version soon, for Mandriva 2010 Gnome,  at least untill 10.04 comes out"
2009-11-25T00:40:00.000Z,sebsebseb,thiebaude,Mandriva One
2009-11-25T00:40:00.000Z,thiebaude,sebsebseb,offtopic but i tried fedora12  last nite
2009-11-25T00:40:00.000Z,sebsebseb,thiebaude,I vm'd tha briefly it's ok
2009-11-25T00:41:00.000Z,sebsebseb,thiebaude,didn't come with much on the Live CD ISO though
2009-11-25T00:41:00.000Z,thiebaude,sebsebseb,no non free stuff
2009-11-25T00:41:00.000Z,sebsebseb,thiebaude,"yes, but you can add that"
2009-11-25T00:55:00.000Z,thiebaude,sebsebseb,im going to try what you said earlier about 2010 gnome
2009-11-25T00:55:00.000Z,sebsebseb,thiebaude,"I was going to suggest  that you try it in a virtual machine, but if you want to do pysical install ok do that.  Also the KDE  one is meant to be the best KDE 4 experience."
2009-11-25T00:56:00.000Z,thiebaude,sebsebseb,cool
2009-11-25T00:56:00.000Z,sebsebseb,thiebaude,I haven't done  Mandriva One KDE just yet in a virtual machine.  well  there will be a way to install into  the Gnome one of course as well
2009-11-26T19:48:00.000Z,thiebaude,sebsebseb,"hi, i went ahead and stuck with 9.10"
2009-12-02T01:26:00.000Z,thiebaude,sebsebseb,yes every 3 yrs or so
2009-12-13T07:35:00.000Z,sebsebseb,thiebaude,"you know how to re install Grub 2, after Windows went over it? hi by the way"
2009-12-13T07:36:00.000Z,thiebaude,sebsebseb,"i never knew how to do that, and i have done many dual boots"
2009-12-13T07:36:00.000Z,sebsebseb,thiebaude,yeah same here
2009-12-13T07:36:00.000Z,sebsebseb,thiebaude,don't install Windows 7 in a partition?
2009-12-13T07:37:00.000Z,sebsebseb,thiebaude,what?
2009-12-13T07:37:00.000Z,sebsebseb,thiebaude,"uhmm Windows 7 has to be installed into a partition or a virtual machine, so what do you mean?"
2009-12-13T07:37:00.000Z,thiebaude,sebsebseb,"oh i came in late, he's doing a vm, my bad"
2009-12-13T07:41:00.000Z,sebsebseb,thiebaude,karma_police  trism Grub has never been easy to re install!
2009-12-13T07:41:00.000Z,thiebaude,sebsebseb,"yep, and at the time i followed the instructions carefully"
2009-12-13T07:42:00.000Z,sebsebseb,thiebaude,it can be installed into Karmic
2009-12-13T07:42:00.000Z,thiebaude,sebsebseb,i didn't know that
2009-12-13T07:43:00.000Z,thiebaude,sebsebseb,and it wont mess up grub2
2008-11-16T09:43:00.000Z,sebsebseb,,"I made a 1GB  swap partition and I also have a 4mb or so swap partition,  because of the way my partition set up is done,  I thought may as well use that 4mb for something.    I also think this computer is not using any swap,  how to turn it on?"
2008-11-16T09:44:00.000Z,sebsebseb,,swapon did nothing
2008-11-16T09:44:00.000Z,sebsebseb,,and
2008-11-16T09:44:00.000Z,sebsebseb,,well no errrors for swapon
2008-11-16T09:44:00.000Z,thiebaude,sebsebseb,did you check system rsources
2008-11-16T09:45:00.000Z,sebsebseb,thiebaude,where?
2008-11-16T09:45:00.000Z,thiebaude,sebsebseb,in system monitor
2008-11-16T09:46:00.000Z,thiebaude,sebsebseb,system.system monitor.memory and swap history
2009-04-09T19:41:00.000Z,thiebaude,sebsebseb,i was about to say shrink to windows partition to zero
2009-05-16T09:31:00.000Z,sebsebseb,thiebaude,"not so wow,  he hasn't installed Ubuntu before I think"
2009-05-16T09:41:00.000Z,thiebaude,sebsebseb,i use it
2009-05-16T09:42:00.000Z,sebsebseb,thiebaude,"yeah I think there's a lot of FUD  (Fear Uncertainity and Doubt) when it comes to  Ext4 still,  to put newbies off just in case something happens"
2009-05-16T09:43:00.000Z,thiebaude,sebsebseb,"yup,  and im using 9.10"
2009-05-16T09:43:00.000Z,sebsebseb,thiebaude,9.10???   that's not even alpha1 yet is it?
2009-05-16T09:43:00.000Z,thiebaude,sebsebseb,it just made alpha1
2009-05-16T09:44:00.000Z,thiebaude,sebsebseb,now of course when i used the 9.04 alphas there were the intel problems
2009-05-16T09:44:00.000Z,sebsebseb,thiebaude,well there are still intel problems in the final
2009-05-16T09:45:00.000Z,thiebaude,sebsebseb,thats why i had to edit my xorg.conf
2009-05-16T09:45:00.000Z,sebsebseb,thiebaude,yes
2009-05-16T09:49:00.000Z,sebsebseb,thiebaude,alpha1 ah right
2009-05-16T09:49:00.000Z,thiebaude,sebsebseb,yes
2009-05-16T09:50:00.000Z,sebsebseb,thiebaude,surely it's very similar to 9.04?
2009-05-16T09:51:00.000Z,thiebaude,sebsebseb,when i edited xorg.conf in 9.04 that fixed my problem and the fix carried over to 9.10
2009-05-16T09:51:00.000Z,sebsebseb,thiebaude,ok sounds good
2009-05-16T09:51:00.000Z,thiebaude,sebsebseb,added 'DR' and 'off' to the device section
2009-05-16T09:52:00.000Z,sebsebseb,thiebaude,"I find  xorg a pain in the arse,  still after these years"
2009-05-16T09:52:00.000Z,thiebaude,sebsebseb,soo true mate
2009-05-16T09:52:00.000Z,sebsebseb,thiebaude,luckily  I got a driver  available that just works :)   nivida one
2009-05-16T09:52:00.000Z,thiebaude,sebsebseb,i fixed 9.04 2 days before final
2009-05-16T09:53:00.000Z,sebsebseb,thiebaude,we are off topic hum
2009-05-16T09:53:00.000Z,thiebaude,sebsebseb,i think i got the fix from the ubuntu web site
2009-05-16T09:54:00.000Z,thiebaude,sebsebseb,have a good nite
2009-05-21T04:29:00.000Z,sebsebseb,thiebaude,you know wireless issues?
2009-05-21T04:30:00.000Z,thiebaude,sebsebseb,"i sure dont, i use a wired broadband connection"
2009-05-21T04:30:00.000Z,sebsebseb,thiebaude,same here :)
2009-05-21T04:46:00.000Z,thiebaude,sebsebseb,i dual boot xp and 9.10
2009-05-21T04:52:00.000Z,thiebaude,sebsebseb,doesn't ubuntu run slower on a wubi install?
2009-05-21T04:52:00.000Z,sebsebseb,thiebaude,"it can do yeah, if Windows is all fragmented"
2009-05-22T00:01:00.000Z,sebsebseb,thiebaude,"I was going to do that,  but  I  was trying to do the auto complete with his name"
2009-05-22T00:02:00.000Z,thiebaude,sebsebseb,"kewl, thanks"
2009-05-22T00:02:00.000Z,sebsebseb,thiebaude,yeah your probably overreating a little bit :d
